,Date_reported,Country_code,Country,New_cases,Year,Population,Indicator
0,2020-01-03,BE,Belgium,0,2020,11538604.0,0.0
1,2020-01-04,BE,Belgium,0,2020,11538604.0,0.0
2,2020-01-05,BE,Belgium,0,2020,11538604.0,0.0
3,2020-01-06,BE,Belgium,0,2020,11538604.0,0.0
4,2020-01-07,BE,Belgium,0,2020,11538604.0,0.0
5,2020-01-08,BE,Belgium,0,2020,11538604.0,0.0
6,2020-01-09,BE,Belgium,0,2020,11538604.0,0.0
7,2020-01-10,BE,Belgium,0,2020,11538604.0,0.0
8,2020-01-11,BE,Belgium,0,2020,11538604.0,0.0
9,2020-01-12,BE,Belgium,0,2020,11538604.0,0.0
10,2020-01-13,BE,Belgium,0,2020,11538604.0,0.0
11,2020-01-14,BE,Belgium,0,2020,11538604.0,0.0
12,2020-01-15,BE,Belgium,0,2020,11538604.0,0.0
13,2020-01-16,BE,Belgium,0,2020,11538604.0,0.0
14,2020-01-17,BE,Belgium,0,2020,11538604.0,0.0
15,2020-01-18,BE,Belgium,0,2020,11538604.0,0.0
16,2020-01-19,BE,Belgium,0,2020,11538604.0,0.0
17,2020-01-20,BE,Belgium,0,2020,11538604.0,0.0
18,2020-01-21,BE,Belgium,0,2020,11538604.0,0.0
19,2020-01-22,BE,Belgium,0,2020,11538604.0,0.0
20,2020-01-23,BE,Belgium,0,2020,11538604.0,0.0
21,2020-01-24,BE,Belgium,0,2020,11538604.0,0.0
22,2020-01-25,BE,Belgium,0,2020,11538604.0,0.0
23,2020-01-26,BE,Belgium,0,2020,11538604.0,0.0
24,2020-01-27,BE,Belgium,0,2020,11538604.0,0.0
25,2020-01-28,BE,Belgium,0,2020,11538604.0,0.0
26,2020-01-29,BE,Belgium,0,2020,11538604.0,0.0
27,2020-01-30,BE,Belgium,0,2020,11538604.0,0.0
28,2020-01-31,BE,Belgium,0,2020,11538604.0,0.0
29,2020-02-01,BE,Belgium,0,2020,11538604.0,0.0
30,2020-02-02,BE,Belgium,0,2020,11538604.0,0.0
31,2020-02-03,BE,Belgium,0,2020,11538604.0,0.0
32,2020-02-04,BE,Belgium,1,2020,11538604.0,8.666559663543353e-06
33,2020-02-05,BE,Belgium,0,2020,11538604.0,0.0
34,2020-02-06,BE,Belgium,0,2020,11538604.0,0.0
35,2020-02-07,BE,Belgium,0,2020,11538604.0,0.0
36,2020-02-08,BE,Belgium,0,2020,11538604.0,0.0
37,2020-02-09,BE,Belgium,0,2020,11538604.0,0.0
38,2020-02-10,BE,Belgium,0,2020,11538604.0,0.0
39,2020-02-11,BE,Belgium,0,2020,11538604.0,0.0
40,2020-02-12,BE,Belgium,0,2020,11538604.0,0.0
41,2020-02-13,BE,Belgium,0,2020,11538604.0,0.0
42,2020-02-14,BE,Belgium,0,2020,11538604.0,0.0
43,2020-02-15,BE,Belgium,0,2020,11538604.0,0.0
44,2020-02-16,BE,Belgium,0,2020,11538604.0,0.0
45,2020-02-17,BE,Belgium,0,2020,11538604.0,0.0
46,2020-02-18,BE,Belgium,0,2020,11538604.0,0.0
47,2020-02-19,BE,Belgium,0,2020,11538604.0,0.0
48,2020-02-20,BE,Belgium,0,2020,11538604.0,0.0
49,2020-02-21,BE,Belgium,0,2020,11538604.0,0.0
50,2020-02-22,BE,Belgium,0,2020,11538604.0,0.0
51,2020-02-23,BE,Belgium,0,2020,11538604.0,0.0
52,2020-02-24,BE,Belgium,0,2020,11538604.0,0.0
53,2020-02-25,BE,Belgium,0,2020,11538604.0,0.0
54,2020-02-26,BE,Belgium,0,2020,11538604.0,0.0
55,2020-02-27,BE,Belgium,0,2020,11538604.0,0.0
56,2020-02-28,BE,Belgium,0,2020,11538604.0,0.0
57,2020-02-29,BE,Belgium,0,2020,11538604.0,0.0
58,2020-03-01,BE,Belgium,0,2020,11538604.0,0.0
59,2020-03-02,BE,Belgium,18,2020,11538604.0,0.00015599807394378037
60,2020-03-03,BE,Belgium,19,2020,11538604.0,0.00016466463360732372
61,2020-03-04,BE,Belgium,34,2020,11538604.0,0.00029466302856047405
62,2020-03-05,BE,Belgium,53,2020,11538604.0,0.00045932766216779774
63,2020-03-06,BE,Belgium,81,2020,11538604.0,0.0007019913327470117
64,2020-03-07,BE,Belgium,110,2020,11538604.0,0.0009533215629897689
65,2020-03-08,BE,Belgium,27,2020,11538604.0,0.00023399711091567056
66,2020-03-09,BE,Belgium,64,2020,11538604.0,0.0005546598184667746
67,2020-03-10,BE,Belgium,94,2020,11538604.0,0.0008146566083730753
68,2020-03-11,BE,Belgium,99,2020,11538604.0,0.0008579894066907921
69,2020-03-12,BE,Belgium,174,2020,11538604.0,0.0015079813814565435
70,2020-03-13,BE,Belgium,250,2020,11538604.0,0.0021666399158858387
71,2020-03-14,BE,Belgium,338,2020,11538604.0,0.002929297166277654
72,2020-03-15,BE,Belgium,179,2020,11538604.0,0.0015513141797742604
73,2020-03-16,BE,Belgium,214,2020,11538604.0,0.0018546437679982776
74,2020-03-17,BE,Belgium,387,2020,11538604.0,0.003353958589791278
75,2020-03-18,BE,Belgium,422,2020,11538604.0,0.003657288178015295
76,2020-03-19,BE,Belgium,534,2020,11538604.0,0.004627942860332151
77,2020-03-20,BE,Belgium,713,2020,11538604.0,0.006179257040106412
78,2020-03-21,BE,Belgium,662,2020,11538604.0,0.005737262497265701
79,2020-03-22,BE,Belgium,469,2020,11538604.0,0.004064616482201833
80,2020-03-23,BE,Belgium,486,2020,11538604.0,0.00421194799648207
81,2020-03-24,BE,Belgium,1328,2020,11538604.0,0.011509191233185575
82,2020-03-25,BE,Belgium,1195,2020,11538604.0,0.010356538797934309
83,2020-03-26,BE,Belgium,1199,2020,11538604.0,0.010391205036588483
84,2020-03-27,BE,Belgium,1363,2020,11538604.0,0.011812520821409591
85,2020-03-28,BE,Belgium,1518,2020,11538604.0,0.013155837569258812
86,2020-03-29,BE,Belgium,844,2020,11538604.0,0.00731457635603059
87,2020-03-30,BE,Belgium,683,2020,11538604.0,0.005919260250200111
88,2020-03-31,BE,Belgium,1738,2020,11538604.0,0.01506248069523835
89,2020-04-01,BE,Belgium,1681,2020,11538604.0,0.014568486794416378
90,2020-04-02,BE,Belgium,1516,2020,11538604.0,0.013138504449931724
91,2020-04-03,BE,Belgium,1478,2020,11538604.0,0.012809175182717077
92,2020-04-04,BE,Belgium,1694,2020,11538604.0,0.014681152070042443
93,2020-04-05,BE,Belgium,922,2020,11538604.0,0.007990568009786972
94,2020-04-06,BE,Belgium,665,2020,11538604.0,0.005763262176256331
95,2020-04-07,BE,Belgium,1934,2020,11538604.0,0.016761126389292846
96,2020-04-08,BE,Belgium,1515,2020,11538604.0,0.013129837890268182
97,2020-04-09,BE,Belgium,1598,2020,11538604.0,0.01384916234234228
98,2020-04-10,BE,Belgium,2239,2020,11538604.0,0.01940442708667357
99,2020-04-11,BE,Belgium,2336,2020,11538604.0,0.020245083374037277
100,2020-04-12,BE,Belgium,1029,2020,11538604.0,0.008917889893786111
101,2020-04-13,BE,Belgium,524,2020,11538604.0,0.004541277263696717
102,2020-04-14,BE,Belgium,537,2020,11538604.0,0.004653942539322781
103,2020-04-15,BE,Belgium,1560,2020,11538604.0,0.013519833075127633
104,2020-04-16,BE,Belgium,1633,2020,11538604.0,0.014152491930566297
105,2020-04-17,BE,Belgium,1674,2020,11538604.0,0.014507820876771575
106,2020-04-18,BE,Belgium,1394,2020,11538604.0,0.012081184170979435
107,2020-04-19,BE,Belgium,722,2020,11538604.0,0.006257256077078302
108,2020-04-20,BE,Belgium,443,2020,11538604.0,0.0038392859309497062
109,2020-04-21,BE,Belgium,1276,2020,11538604.0,0.01105853013068132
110,2020-04-22,BE,Belgium,1270,2020,11538604.0,0.01100653077270006
111,2020-04-23,BE,Belgium,777,2020,11538604.0,0.006733916858573185
112,2020-04-24,BE,Belgium,976,2020,11538604.0,0.008458562231618314
113,2020-04-25,BE,Belgium,811,2020,11538604.0,0.00702857988713366
114,2020-04-26,BE,Belgium,388,2020,11538604.0,0.0033626251494548215
115,2020-04-27,BE,Belgium,205,2020,11538604.0,0.0017766447310263878
116,2020-04-28,BE,Belgium,755,2020,11538604.0,0.006543252545975232
117,2020-04-29,BE,Belgium,569,2020,11538604.0,0.004931272448556168
118,2020-04-30,BE,Belgium,522,2020,11538604.0,0.004523944144369631
119,2020-05-01,BE,Belgium,586,2020,11538604.0,0.005078603962836406
120,2020-05-02,BE,Belgium,237,2020,11538604.0,0.002053974640259775
121,2020-05-03,BE,Belgium,286,2020,11538604.0,0.0024786360637733995
122,2020-05-04,BE,Belgium,140,2020,11538604.0,0.0012133183528960697
123,2020-05-05,BE,Belgium,670,2020,11538604.0,0.005806594974574047
124,2020-05-06,BE,Belgium,546,2020,11538604.0,0.004731941576294672
125,2020-05-07,BE,Belgium,552,2020,11538604.0,0.004783940934275931
126,2020-05-08,BE,Belgium,442,2020,11538604.0,0.0038306193712861624
127,2020-05-09,BE,Belgium,483,2020,11538604.0,0.0041859483174914395
128,2020-05-10,BE,Belgium,240,2020,11538604.0,0.0020799743192504053
129,2020-05-11,BE,Belgium,118,2020,11538604.0,0.0010226540402981158
130,2020-05-12,BE,Belgium,476,2020,11538604.0,0.004125282399846637
131,2020-05-13,BE,Belgium,395,2020,11538604.0,0.0034232910670996246
132,2020-05-14,BE,Belgium,321,2020,11538604.0,0.0027819656519974165
133,2020-05-15,BE,Belgium,305,2020,11538604.0,0.002643300697380723
134,2020-05-16,BE,Belgium,346,2020,11538604.0,0.0029986296435860005
135,2020-05-17,BE,Belgium,147,2020,11538604.0,0.001273984270540873
136,2020-05-18,BE,Belgium,81,2020,11538604.0,0.0007019913327470117
137,2020-05-19,BE,Belgium,317,2020,11538604.0,0.0027472994133432432
138,2020-05-20,BE,Belgium,292,2020,11538604.0,0.0025306354217546597
139,2020-05-21,BE,Belgium,385,2020,11538604.0,0.0033366254704641912
140,2020-05-22,BE,Belgium,70,2020,11538604.0,0.0006066591764480348
141,2020-05-23,BE,Belgium,248,2020,11538604.0,0.002149306796558752
142,2020-05-24,BE,Belgium,123,2020,11538604.0,0.0010659868386158327
143,2020-05-25,BE,Belgium,75,2020,11538604.0,0.0006499919747657516
144,2020-05-26,BE,Belgium,314,2020,11538604.0,0.002721299734352613
145,2020-05-27,BE,Belgium,202,2020,11538604.0,0.0017506450520357578
146,2020-05-28,BE,Belgium,182,2020,11538604.0,0.0015773138587648905
147,2020-05-29,BE,Belgium,171,2020,11538604.0,0.0014819817024659136
148,2020-05-30,BE,Belgium,165,2020,11538604.0,0.0014299823444846535
149,2020-05-31,BE,Belgium,61,2020,11538604.0,0.0005286601394761446
150,2020-06-01,BE,Belgium,49,2020,11538604.0,0.00042466142351362435
151,2020-06-02,BE,Belgium,59,2020,11538604.0,0.0005113270201490579
152,2020-06-03,BE,Belgium,181,2020,11538604.0,0.001568647299101347
153,2020-06-04,BE,Belgium,159,2020,11538604.0,0.0013779829865033933
154,2020-06-05,BE,Belgium,172,2020,11538604.0,0.0014906482621294568
155,2020-06-06,BE,Belgium,154,2020,11538604.0,0.0013346501881856764
156,2020-06-07,BE,Belgium,69,2020,11538604.0,0.0005979926167844914
157,2020-06-08,BE,Belgium,53,2020,11538604.0,0.00045932766216779774
158,2020-06-09,BE,Belgium,152,2020,11538604.0,0.0013173170688585898
159,2020-06-10,BE,Belgium,145,2020,11538604.0,0.0012566511512137864
160,2020-06-11,BE,Belgium,119,2020,11538604.0,0.0010313205999616592
161,2020-06-12,BE,Belgium,95,2020,11538604.0,0.0008233231680366186
162,2020-06-13,BE,Belgium,89,2020,11538604.0,0.0007713238100553585
163,2020-06-14,BE,Belgium,49,2020,11538604.0,0.00042466142351362435
164,2020-06-15,BE,Belgium,22,2020,11538604.0,0.0001906643125979538
165,2020-06-16,BE,Belgium,147,2020,11538604.0,0.001273984270540873
166,2020-06-17,BE,Belgium,99,2020,11538604.0,0.0008579894066907921
167,2020-06-18,BE,Belgium,123,2020,11538604.0,0.0010659868386158327
168,2020-06-19,BE,Belgium,108,2020,11538604.0,0.0009359884436626822
169,2020-06-20,BE,Belgium,121,2020,11538604.0,0.0010486537192887458
170,2020-06-21,BE,Belgium,50,2020,11538604.0,0.0004333279831771677
171,2020-06-22,BE,Belgium,20,2020,11538604.0,0.0001733311932708671
172,2020-06-23,BE,Belgium,143,2020,11538604.0,0.0012393180318866998
173,2020-06-24,BE,Belgium,110,2020,11538604.0,0.0009533215629897689
174,2020-06-25,BE,Belgium,100,2020,11538604.0,0.0008666559663543354
175,2020-06-26,BE,Belgium,76,2020,11538604.0,0.0006586585344292949
176,2020-06-27,BE,Belgium,113,2020,11538604.0,0.000979321241980399
177,2020-06-28,BE,Belgium,41,2020,11538604.0,0.0003553289462052775
178,2020-06-29,BE,Belgium,24,2020,11538604.0,0.00020799743192504051
179,2020-06-30,BE,Belgium,127,2020,11538604.0,0.001100653077270006
180,2020-07-01,BE,Belgium,100,2020,11538604.0,0.0008666559663543354
181,2020-07-02,BE,Belgium,135,2020,11538604.0,0.0011699855545783528
182,2020-07-03,BE,Belgium,93,2020,11538604.0,0.000805990048709532
183,2020-07-04,BE,Belgium,94,2020,11538604.0,0.0008146566083730753
184,2020-07-05,BE,Belgium,64,2020,11538604.0,0.0005546598184667746
185,2020-07-06,BE,Belgium,24,2020,11538604.0,0.00020799743192504051
186,2020-07-07,BE,Belgium,112,2020,11538604.0,0.0009706546823168556
187,2020-07-08,BE,Belgium,99,2020,11538604.0,0.0008579894066907921
188,2020-07-09,BE,Belgium,137,2020,11538604.0,0.0011873186739054394
189,2020-07-10,BE,Belgium,124,2020,11538604.0,0.001074653398279376
190,2020-07-11,BE,Belgium,127,2020,11538604.0,0.001100653077270006
191,2020-07-12,BE,Belgium,62,2020,11538604.0,0.000537326699139688
192,2020-07-13,BE,Belgium,43,2020,11538604.0,0.0003726620655323642
193,2020-07-14,BE,Belgium,224,2020,11538604.0,0.0019413093646337112
194,2020-07-15,BE,Belgium,207,2020,11538604.0,0.0017939778503534743
195,2020-07-16,BE,Belgium,260,2020,11538604.0,0.002253305512521272
196,2020-07-17,BE,Belgium,226,2020,11538604.0,0.001958642483960798
197,2020-07-18,BE,Belgium,274,2020,11538604.0,0.002374637347810879
198,2020-07-19,BE,Belgium,130,2020,11538604.0,0.001126652756260636
199,2020-07-20,BE,Belgium,64,2020,11538604.0,0.0005546598184667746
200,2020-07-21,BE,Belgium,443,2020,11538604.0,0.0038392859309497062
201,2020-07-22,BE,Belgium,145,2020,11538604.0,0.0012566511512137864
202,2020-07-23,BE,Belgium,553,2020,11538604.0,0.004792607493939474
203,2020-07-24,BE,Belgium,439,2020,11538604.0,0.0038046196922955325
204,2020-07-25,BE,Belgium,496,2020,11538604.0,0.004298613593117504
205,2020-07-26,BE,Belgium,229,2020,11538604.0,0.001984642162951428
206,2020-07-27,BE,Belgium,184,2020,11538604.0,0.0015946469780919771
207,2020-07-28,BE,Belgium,595,2020,11538604.0,0.005156602999808296
208,2020-07-29,BE,Belgium,685,2020,11538604.0,0.0059365933695271975
209,2020-07-30,BE,Belgium,703,2020,11538604.0,0.006092591443470978
210,2020-07-31,BE,Belgium,635,2020,11538604.0,0.00550326538635003
211,2020-08-01,BE,Belgium,684,2020,11538604.0,0.0059279268098636545
212,2020-08-02,BE,Belgium,309,2020,11538604.0,0.0026779669360348962
213,2020-08-03,BE,Belgium,148,2020,11538604.0,0.0012826508302044165
214,2020-08-04,BE,Belgium,794,2020,11538604.0,0.006881248372853423
215,2020-08-05,BE,Belgium,813,2020,11538604.0,0.007045913006460747
216,2020-08-06,BE,Belgium,767,2020,11538604.0,0.006647251261937753
217,2020-08-07,BE,Belgium,769,2020,11538604.0,0.00666458438126484
218,2020-08-08,BE,Belgium,771,2020,11538604.0,0.006681917500591926
219,2020-08-09,BE,Belgium,304,2020,11538604.0,0.0026346341377171795
220,2020-08-10,BE,Belgium,122,2020,11538604.0,0.0010573202789522893
221,2020-08-11,BE,Belgium,873,2020,11538604.0,0.007565906586273348
222,2020-08-12,BE,Belgium,718,2020,11538604.0,0.0062225898384241285
223,2020-08-13,BE,Belgium,609,2020,11538604.0,0.005277934835097903
224,2020-08-14,BE,Belgium,669,2020,11538604.0,0.0057979284149105035
225,2020-08-15,BE,Belgium,587,2020,11538604.0,0.005087270522499949
226,2020-08-16,BE,Belgium,163,2020,11538604.0,0.0014126492251575668
227,2020-08-17,BE,Belgium,132,2020,11538604.0,0.0011439858755877227
228,2020-08-18,BE,Belgium,707,2020,11538604.0,0.006127257682125151
229,2020-08-19,BE,Belgium,725,2020,11538604.0,0.006283255756068932
230,2020-08-20,BE,Belgium,612,2020,11538604.0,0.005303934514088533
231,2020-08-21,BE,Belgium,581,2020,11538604.0,0.005035271164518689
232,2020-08-22,BE,Belgium,510,2020,11538604.0,0.00441994542840711
233,2020-08-23,BE,Belgium,203,2020,11538604.0,0.001759311611699301
234,2020-08-24,BE,Belgium,115,2020,11538604.0,0.0009966543613074857
235,2020-08-25,BE,Belgium,607,2020,11538604.0,0.005260601715770816
236,2020-08-26,BE,Belgium,527,2020,11538604.0,0.004567276942687348
237,2020-08-27,BE,Belgium,526,2020,11538604.0,0.004558610383023804
238,2020-08-28,BE,Belgium,535,2020,11538604.0,0.004636609419995694
239,2020-08-29,BE,Belgium,614,2020,11538604.0,0.00532126763341562
240,2020-08-30,BE,Belgium,195,2020,11538604.0,0.0016899791343909542
241,2020-08-31,BE,Belgium,117,2020,11538604.0,0.0010139874806345726
242,2020-09-01,BE,Belgium,634,2020,11538604.0,0.0054945988266864865
243,2020-09-02,BE,Belgium,565,2020,11538604.0,0.004896606209901995
244,2020-09-03,BE,Belgium,574,2020,11538604.0,0.004974605246873885
245,2020-09-04,BE,Belgium,677,2020,11538604.0,0.005867260892218851
246,2020-09-05,BE,Belgium,728,2020,11538604.0,0.006309255435059562
247,2020-09-06,BE,Belgium,322,2020,11538604.0,0.00279063221166096
248,2020-09-07,BE,Belgium,155,2020,11538604.0,0.0013433167478492198
249,2020-09-08,BE,Belgium,918,2020,11538604.0,0.007955901771132798
250,2020-09-09,BE,Belgium,871,2020,11538604.0,0.0075485734669462606
251,2020-09-10,BE,Belgium,1024,2020,11538604.0,0.008874557095468394
252,2020-09-11,BE,Belgium,1143,2020,11538604.0,0.009905877695430054
253,2020-09-12,BE,Belgium,1284,2020,11538604.0,0.011127862607989666
254,2020-09-13,BE,Belgium,617,2020,11538604.0,0.0053472673124062495
255,2020-09-14,BE,Belgium,301,2020,11538604.0,0.0026086344587265492
256,2020-09-15,BE,Belgium,1724,2020,11538604.0,0.014941148859948744
257,2020-09-16,BE,Belgium,1628,2020,11538604.0,0.01410915913224858
258,2020-09-17,BE,Belgium,1943,2020,11538604.0,0.016839125426264735
259,2020-09-18,BE,Belgium,1750,2020,11538604.0,0.015166479411200869
260,2020-09-19,BE,Belgium,1709,2020,11538604.0,0.014811150464995591
261,2020-09-20,BE,Belgium,894,2020,11538604.0,0.007747904339207759
262,2020-09-21,BE,Belgium,461,2020,11538604.0,0.003995284004893486
263,2020-09-22,BE,Belgium,2202,2020,11538604.0,0.019083764379122466
264,2020-09-23,BE,Belgium,2074,2020,11538604.0,0.017974444742188917
265,2020-09-24,BE,Belgium,2096,2020,11538604.0,0.018165109054786868
266,2020-09-25,BE,Belgium,1795,2020,11538604.0,0.01555647459606032
267,2020-09-26,BE,Belgium,1623,2020,11538604.0,0.014065826333930864
268,2020-09-27,BE,Belgium,1078,2020,11538604.0,0.009342551317299736
269,2020-09-28,BE,Belgium,559,2020,11538604.0,0.004844606851920735
270,2020-09-29,BE,Belgium,2791,2020,11538604.0,0.0241883680209495
271,2020-09-30,BE,Belgium,3008,2020,11538604.0,0.02606901146793841
272,2020-10-01,BE,Belgium,3274,2020,11538604.0,0.02837431633844094
273,2020-10-02,BE,Belgium,3423,2020,11538604.0,0.0296656337283089
274,2020-10-03,BE,Belgium,3752,2020,11538604.0,0.032516931857614666
275,2020-10-04,BE,Belgium,1728,2020,11538604.0,0.014975815098602916
276,2020-10-05,BE,Belgium,1047,2020,11538604.0,0.009073887967729892
277,2020-10-06,BE,Belgium,5313,2020,11538604.0,0.04604543149240584
278,2020-10-07,BE,Belgium,5758,2020,11538604.0,0.04990205054268263
279,2020-10-08,BE,Belgium,6904,2020,11538604.0,0.05983392791710332
280,2020-10-09,BE,Belgium,6679,2020,11538604.0,0.05788395199280606
281,2020-10-10,BE,Belgium,7952,2020,11538604.0,0.06891648244449675
282,2020-10-11,BE,Belgium,4370,2020,11538604.0,0.03787286572968446
283,2020-10-12,BE,Belgium,2439,2020,11538604.0,0.02113773901938224
284,2020-10-13,BE,Belgium,9872,2020,11538604.0,0.08555627699849999
285,2020-10-14,BE,Belgium,12779,2020,11538604.0,0.11074996594042051
286,2020-10-15,BE,Belgium,12533,2020,11538604.0,0.10861799226318884
287,2020-10-16,BE,Belgium,12027,2020,11538604.0,0.10423271307343591
288,2020-10-17,BE,Belgium,13738,2020,11538604.0,0.1190611966577586
289,2020-10-18,BE,Belgium,8124,2020,11538604.0,0.07040713070662621
290,2020-10-19,BE,Belgium,4339,2020,11538604.0,0.03760420238011462
291,2020-10-20,BE,Belgium,15824,2020,11538604.0,0.13713964011591004
292,2020-10-21,BE,Belgium,19600,2020,11538604.0,0.16986456940544975
293,2020-10-22,BE,Belgium,17628,2020,11538604.0,0.15277411374894223
294,2020-10-23,BE,Belgium,17715,2020,11538604.0,0.15352810443967052
295,2020-10-24,BE,Belgium,18863,2020,11538604.0,0.1634773149334183
296,2020-10-25,BE,Belgium,11552,2020,11538604.0,0.10011609723325283
297,2020-10-26,BE,Belgium,4880,2020,11538604.0,0.04229281115809157
298,2020-10-27,BE,Belgium,19845,2020,11538604.0,0.17198787652301786
299,2020-10-28,BE,Belgium,22191,2020,11538604.0,0.19231962549369055
300,2020-10-29,BE,Belgium,17982,2020,11538604.0,0.1558420758698366
301,2020-10-30,BE,Belgium,15074,2020,11538604.0,0.13063972036825253
302,2020-10-31,BE,Belgium,15388,2020,11538604.0,0.13336102010260514
303,2020-11-01,BE,Belgium,6309,2020,11538604.0,0.054677324917295024
304,2020-11-02,BE,Belgium,2662,2020,11538604.0,0.02307038182435241
305,2020-11-03,BE,Belgium,13843,2020,11538604.0,0.11997118542243065
306,2020-11-04,BE,Belgium,12082,2020,11538604.0,0.10470937385493082
307,2020-11-05,BE,Belgium,9213,2020,11538604.0,0.07984501418022492
308,2020-11-06,BE,Belgium,7644,2020,11538604.0,0.0662471820681254
309,2020-11-07,BE,Belgium,6638,2020,11538604.0,0.05752862304660079
310,2020-11-08,BE,Belgium,3044,2020,11538604.0,0.02638100761582597
311,2020-11-09,BE,Belgium,1449,2020,11538604.0,0.012557844952474318
312,2020-11-10,BE,Belgium,8613,2020,11538604.0,0.07464507838209891
313,2020-11-11,BE,Belgium,7662,2020,11538604.0,0.06640318014206918
314,2020-11-12,BE,Belgium,2002,2020,11538604.0,0.017350452446413794
315,2020-11-13,BE,Belgium,6467,2020,11538604.0,0.05604664134413487
316,2020-11-14,BE,Belgium,5697,2020,11538604.0,0.04937339040320649
317,2020-11-15,BE,Belgium,2360,2020,11538604.0,0.020453080805962316
318,2020-11-16,BE,Belgium,1053,2020,11538604.0,0.009125887325711152
319,2020-11-17,BE,Belgium,5830,2020,11538604.0,0.05052604283845776
320,2020-11-18,BE,Belgium,4824,2020,11538604.0,0.04180748381693314
321,2020-11-19,BE,Belgium,3681,2020,11538604.0,0.031901606121503084
322,2020-11-20,BE,Belgium,3007,2020,11538604.0,0.026060344908274868
323,2020-11-21,BE,Belgium,3075,2020,11538604.0,0.026649670965395812
324,2020-11-22,BE,Belgium,1258,2020,11538604.0,0.01090253205673754
325,2020-11-23,BE,Belgium,585,2020,11538604.0,0.005069937403172862
326,2020-11-24,BE,Belgium,3944,2020,11538604.0,0.03418091131301499
327,2020-11-25,BE,Belgium,2865,2020,11538604.0,0.02482969343605171
328,2020-11-26,BE,Belgium,2669,2020,11538604.0,0.023131047741997212
329,2020-11-27,BE,Belgium,2412,2020,11538604.0,0.02090374190846657
330,2020-11-28,BE,Belgium,2724,2020,11538604.0,0.023607708523492095
331,2020-11-29,BE,Belgium,1001,2020,11538604.0,0.008675226223206897
332,2020-11-30,BE,Belgium,556,2020,11538604.0,0.004818607172930105
333,2020-12-01,BE,Belgium,3286,2020,11538604.0,0.028478315054403465
334,2020-12-02,BE,Belgium,2682,2020,11538604.0,0.023243713017623274
335,2020-12-03,BE,Belgium,2598,2020,11538604.0,0.022515722005885634
336,2020-12-04,BE,Belgium,2361,2020,11538604.0,0.02046174736562586
337,2020-12-05,BE,Belgium,2549,2020,11538604.0,0.02209106058237201
338,2020-12-06,BE,Belgium,1094,2020,11538604.0,0.00948121627191643
339,2020-12-07,BE,Belgium,596,2020,11538604.0,0.005165269559471839
340,2020-12-08,BE,Belgium,3347,2020,11538604.0,0.029006975193879608
341,2020-12-09,BE,Belgium,2710,2020,11538604.0,0.02348637668820249
342,2020-12-10,BE,Belgium,2749,2020,11538604.0,0.02382437251508068
343,2020-12-11,BE,Belgium,2668,2020,11538604.0,0.02312238118233367
344,2020-12-12,BE,Belgium,2885,2020,11538604.0,0.025003024629322575
345,2020-12-13,BE,Belgium,1581,2020,11538604.0,0.013701830828062044
346,2020-12-14,BE,Belgium,735,2020,11538604.0,0.006369921352704365
347,2020-12-15,BE,Belgium,3805,2020,11538604.0,0.03297625951978246
348,2020-12-16,BE,Belgium,3200,2020,11538604.0,0.027732990923338734
349,2020-12-17,BE,Belgium,2753,2020,11538604.0,0.023859038753734855
350,2020-12-18,BE,Belgium,2733,2020,11538604.0,0.023685707560463985
351,2020-12-19,BE,Belgium,2729,2020,11538604.0,0.023651041321809813
352,2020-12-20,BE,Belgium,1429,2020,11538604.0,0.012384513759203453
353,2020-12-21,BE,Belgium,635,2020,11538604.0,0.00550326538635003
354,2020-12-22,BE,Belgium,3308,2020,11538604.0,0.028668979367001416
355,2020-12-23,BE,Belgium,2589,2020,11538604.0,0.022437722968913745
356,2020-12-24,BE,Belgium,2356,2020,11538604.0,0.02041841456730814
357,2020-12-25,BE,Belgium,1719,2020,11538604.0,0.014897816061631026
358,2020-12-26,BE,Belgium,492,2020,11538604.0,0.004263947354463331
359,2020-12-27,BE,Belgium,1098,2020,11538604.0,0.009515882510570603
360,2020-12-28,BE,Belgium,530,2020,11538604.0,0.004593276621677978
361,2020-12-29,BE,Belgium,2641,2020,11538604.0,0.022888384071417998
362,2020-12-30,BE,Belgium,2270,2020,11538604.0,0.019673090436243414
363,2020-12-31,BE,Belgium,1980,2020,11538604.0,0.017159788133815843
364,2021-01-01,BE,Belgium,1626,2021,11592952.0,0.01402576323959592
365,2021-01-02,BE,Belgium,469,2021,11592952.0,0.0040455614756276055
366,2021-01-03,BE,Belgium,1051,2021,11592952.0,0.009065853114892566
367,2021-01-04,BE,Belgium,732,2021,11592952.0,0.006314181237013661
368,2021-01-05,BE,Belgium,2907,2021,11592952.0,0.02507558040436983
369,2021-01-06,BE,Belgium,2625,2021,11592952.0,0.02264306796060227
370,2021-01-07,BE,Belgium,2302,2021,11592952.0,0.019856892360116733
371,2021-01-08,BE,Belgium,1810,2021,11592952.0,0.015612934479500993
372,2021-01-09,BE,Belgium,1935,2021,11592952.0,0.016691175810958244
373,2021-01-10,BE,Belgium,1302,2021,11592952.0,0.011230961708458725
374,2021-01-11,BE,Belgium,808,2021,11592952.0,0.00696975196653967
375,2021-01-12,BE,Belgium,2849,2021,11592952.0,0.024575276426573665
376,2021-01-13,BE,Belgium,2271,2021,11592952.0,0.019589488509915334
377,2021-01-14,BE,Belgium,2044,2021,11592952.0,0.017631402251988965
378,2021-01-15,BE,Belgium,2023,2021,11592952.0,0.017450257708304148
