firstDerivate_new_cases,smoothedFD_new_cases,secondDerivate_new_cases
-0.0009595988570846176,-0.0006551258434132172,-3.8096130459986505e-05
-0.0009935704300799292,-0.0006915377232855452,-3.6411879872327965e-05
-0.0010228672913584341,-0.0007262234513724475,-3.46857280869023e-05
-0.0010476468832218838,-0.0007591549279806096,-3.293147660816216e-05
-0.0010682116655473806,-0.0007903171957874942,-3.1162267806884576e-05
-0.0010847412602775497,-0.0008197076505106094,-2.9390454723115188e-05
-0.0010979022558875312,-0.0008473351209732584,-2.7627470462648993e-05
-0.0011078402459051145,-0.0008732188662865189,-2.5883745313260527e-05
-0.0011148524510858904,-0.0008973874882388762,-2.4168621952357322e-05
-0.0011193185120347837,-0.0009198777769931061,-2.2490288754229847e-05
-0.00112179074290579,-0.000940733515587393,-2.085573859428693e-05
-0.0011226043470201202,-0.0009600042709137282,-1.9270755326335166e-05
-0.0011221040497458035,-0.0009777441652223003,-1.773989430857209e-05
-0.0011209862677066251,-0.000994010672696437,-1.6266507474136738e-05
-0.0011192971736481566,-0.0010088634487797025,-1.4852776083265455e-05
-0.0011174088758107992,-0.0010223632130338537,-1.3499764254151217e-05
-0.0011156104226710678,-0.0010345706807430308,-1.2207467709177133e-05
-0.0011140863289691438,-0.0010455455929890842,-1.0974912246053403e-05
-0.0011131049299671486,-0.0010553458294906826,-9.800236501598383e-06
-0.0011127444744963022,-0.0010640266214532771,-8.680791962594522e-06
-0.0011134751204986276,-0.0010716398744145634,-7.613252961286314e-06
-0.0011150423182086366,-0.0010782335990016888,-6.5937245871253766e-06
-0.0011175056109195697,-0.0010838514772197544,-5.617878218065623e-06
-0.0011207306179686974,-0.0010885325266540714,-4.681049434316969e-06
-0.0011247229425897648,-0.0010923108925210995,-3.778365867028151e-06
-0.0011294637488979686,-0.0010952157575392987,-2.9048650181991847e-06
-0.001134686374981174,-0.00109727135702786,-2.055599488561379e-06
-0.0011406241053320831,-0.001098497092082144,-1.225735054283814e-06
-0.001146800110426234,-0.0010989077373264875,-4.10645244343583e-07
-0.0011528840477092947,-0.0010985137553291145,3.939819973729653e-07
-0.0011587735233447166,-0.0010973216503468866,1.1921049822278922e-06
-0.0011642316932437002,-0.0010953344096585533,1.9872406883333655e-06
-0.0011690320206253144,-0.0010925519886339785,2.7824210245747973e-06
-0.001172897071202439,-0.0010889718227188733,3.580165915105212e-06
-0.0011761984281975224,-0.0010845893737903387,4.382448928534578e-06
-0.0011781234571241264,-0.0010793986909248985,5.190682865440161e-06
-0.0011786774108028877,-0.0010733929647444647,6.005726180433827e-06
-0.0011775954633048147,-0.0010665650634736953,6.8279012707694355e-06
-0.0011747993482949318,-0.0010589080622483676,7.657001225327672e-06
-0.0011701354326992333,-0.0010504157319440378,8.492330304329812e-06
-0.0011635995111865666,-0.0010410829862079792,9.332745736058542e-06
-0.001155568985800319,-0.0010309062809983997,1.0176705209579513e-05
-0.0011454689220910669,-0.0010198839658185125,1.1022315179887252e-05
-0.00113341007155459,-0.0010080165730794398,1.186739273907264e-05
-0.0011194108965444233,-0.0009953070450156808,1.2709528063759024e-05
-0.0011034857151664794,-0.0009817609035634913,1.3546141452189502e-05
-0.001085765224585391,-0.0009673863593050012,1.4374544258490105e-05
-0.001066617697031598,-0.0009521943527845412,1.519200652045998e-05
-0.0010455308992368753,-0.0009361985420942365,1.5995810690304694e-05
-0.001023310893249696,-0.0009194152374544713,1.678330463976527e-05
-0.0009997403926353052,-0.0009018632862432385,1.755195121123281e-05
-0.0009749038899829893,-0.0008835639099855339,1.8299376257704513e-05
-0.0009490360217191199,-0.0008645405087758775,1.902340120965649e-05
-0.0009222143493995902,-0.000844818437999292,1.972207077658545e-05
-0.0008945262042955246,-0.0008244247519642539,2.0393686035038083e-05
-0.0008666265322026662,-0.0008033879403150965,2.1036811649157382e-05
-0.0008383269438710511,-0.0007817376534480865,2.1650286867010084e-05
-0.0008095021514121989,-0.0007595044299166823,2.223322353140419e-05
-0.0007803862906886269,-0.0007367194243149325,2.2785005601749743e-05
-0.0007512470435870125,-0.0007134141544408223,2.3305269874110196e-05
-0.0007220922849790774,-0.0006896202678843011,2.3793886556521264e-05
-0.000692811934349731,-0.000665369326982931,2.425094090137002e-05
-0.0006638670072324389,-0.000640692628704691,2.4676698278240086e-05
-0.0006354174352032737,-0.0006156210565300334,2.507157217465758e-05
-0.0006070503030525722,-0.0005901849681353576,2.5436088394675794e-05
-0.0005788593766873022,-0.000564414119036383,2.5770849098974554e-05
-0.0005508593972290577,-0.0005383376302401162,2.6076488796266794e-05
-0.0005231604789352074,-0.0005119839939459181,2.6353636294198114e-05
-0.0004954427540124675,-0.00048538111287077534,2.6602881075142777e-05
-0.00046824665542913486,-0.0004585563797781269,2.6824733092648434e-05
-0.00044115528328223484,-0.0004315367910207406,2.7019588757386302e-05
-0.00041412020942288574,-0.0004043490901819108,2.718770083882981e-05
-0.00038703090443479964,-0.0003770199349606202,2.732915522129061e-05
-0.0003600030560972148,-0.00034957609184407704,2.744384311654315e-05
-0.00033285631894415177,-0.0003220446419671725,2.753144987690452e-05
-0.0003054409561076641,-0.00029445319875529995,2.7591443211872572e-05
-0.00027804904182769045,-0.00026683013058470566,2.762306817059428e-05
-0.0002503236122284513,-0.00023920478171463974,2.7625348870065927e-05
-0.0002222660096847448,-0.00021160768721832543,2.759709449631431e-05
-0.00019371069603694654,-0.00018407077018441035,2.7536917033915074e-05
-0.00016481328050838538,-0.00015662752805331332,2.7443242131097034e-05
-0.00013551804387527608,-0.00012931318782187913,2.731434023143419e-05
-0.00010550664978484746,-0.00010216483361001788,2.714835421186125e-05
-7.523943769738046e-05,-7.52214985659848e-05,2.6943335044033075e-05
-4.456548538400978e-05,-4.8524221948970994e-05,2.6697276617013812e-05
-1.3356546562350025e-05,-2.2116064963503066e-05,2.6408156985467928e-05
1.8331682847537098e-05,3.9579210838955664e-06,2.6073986047398632e-05
5.027730360253769e-05,2.9650762916732426e-05,2.569284183283686e-05
8.257449995972225e-05,5.491368373428868e-05,2.526292081755625e-05
0.00011514002761271909,7.969626911051827e-05,2.4782585376229593e-05
0.0001475722463780407,0.00010394667347757657,2.4250404367058304e-05
0.00018000464948567888,0.00012761186982432606,2.3665196346749485e-05
0.00021233103943388027,0.00015063793833496373,2.3026068510637667e-05
0.00024437756067893866,0.0001729703962332104,2.233245789824668e-05
0.0002759110417833565,0.0001945545469827762,2.15841507495658e-05
0.0003068135905856875,0.00021533586919040879,2.078132220763258e-05
0.0003370388597440481,0.00023526042193442652,1.9924552744017733e-05
0.0003661025283162537,0.00025427526782926033,1.901484589483381e-05
0.0003940407439849587,0.0002723289041884885,1.8053636359228195e-05
0.00042066645304730463,0.00028937170004966436,1.7042795861175835e-05
0.00044578751274749855,0.0003053563309066754,1.5984630857011027e-05
0.00046922420787719535,0.0003202381966372947,1.4881865730619309e-05
0.0004907642246035349,0.0003339758349283242,1.3737638291029509e-05
0.0005104772055554204,0.0003465313068319026,1.255547190357842e-05
0.0005279677664111054,0.0003578705582624406,1.1339251430537978e-05
0.0005431956057867678,0.00036796374821610524,1.0093189953664641e-05
0.0005561620807782997,0.00037678554240925367,8.821794193148423e-06
0.0005667460046185086,0.0003843153580399329,7.52981563067925e-06
0.000574876910364985,0.0003905375830924358,6.222225052502901e-06
0.0005804809702272904,0.000395441726599412,4.904143506976179e-06
0.0005837357130833234,0.00039902253717649276,3.5808105770807606e-06
0.0005844478178757342,0.0004012800684995829,2.257531323090155e-06
0.0005827409694336982,0.00040221969522590294,9.396267263200235e-07
0.0005786710718196468,0.00040185208067710694,-3.676145487959987e-07
0.0005723677779767081,0.00040019310337675065,-1.6589773003562866e-06
0.0005638541117746476,0.0003972637308569028,-2.929372519847853e-06
0.0005532401248472471,0.0003930898530536922,-4.173877803210601e-06
0.0005407946678710335,0.0003877020869098292,-5.387766143863013e-06
0.0005264823619966774,0.0003811355413457089,-6.566545564120306e-06
0.0005105224993196301,0.0003734295506581808,-7.705990687528102e-06
0.0004930979429546116,0.00036462738304172916,-8.802167616451617e-06
0.00047427037038166864,0.0003547759365555947,-9.85144648613448e-06
0.00045427062291483744,0.0003439254140944381,-1.0850522461156552e-05
0.000433185845528504,0.0003321289782722308,-1.1796435822207323e-05
0.0004113159347040908,0.00031944241930001216,-1.2686558972218643e-05
0.00038859896659740323,0.0003059238114946499,-1.3518607805362262e-05
0.00036529689469958285,0.00029163317521718274,-1.4290636277467157e-05
0.00034144526273387557,0.0002766321418855435,-1.5001033331639262e-05
0.0003172106162246599,0.0002609836383005918,-1.5648503584951676e-05
0.00029265892072567745,0.0002447515770781152,-1.623206122247661e-05
0.0002678476390625441,0.00022800056071579642,-1.675101636231877e-05
0.00024297143461607384,0.00021079561292836887,-1.7204947787427554e-05
0.00021799367397397698,0.00019320192500951015,-1.7593687918858724e-05
0.00019297037524727834,0.0001752846200111298,-1.7917304998380337e-05
0.00016799692238471386,0.00015710854029161515,-1.8176079719514664e-05
0.00014308224886012966,0.00013873805803224867,-1.8370482259366476e-05
0.00011825399850774396,0.00012023690411479593,-1.8501153917452735e-05
9.355747767990016e-05,0.0001016680091765836,-1.856889493821234e-05
6.909034008853107e-05,8.309337207066586e-05,-1.8574637105917734e-05
4.477473820133776e-05,6.457395280304785e-05,-1.851941926761801e-05
2.0678163614906014e-05,4.6169555370344065e-05,-1.8404397432703787e-05
-3.1144563004265047e-06,2.7938743322597013e-05,-1.8230812047747052e-05
-2.6655378681982034e-05,9.938766455405181e-06,-1.799997686719183e-05
-4.987707061565594e-05,-7.774506181331215e-06,-1.7713272636736397e-05
-7.273799757772856e-05,-2.514665791643685e-05,-1.7372151735105636e-05
-9.509863511567712e-05,-4.212476885641519e-05,-1.697811093997834e-05
-0.00011700421918075729,-5.865746726595381e-05,-1.653269840953862e-05
-0.00013839710248214274,-7.469498118338932e-05,-1.6037513917435513e-05
-0.00015919622242224069,-9.018918028096706e-05,-1.5494199097577737e-05
-0.00017933374857841133,-0.00010509361994975584,-1.4904439668788781e-05
-0.00019876401825785067,-0.00011936357891547617,-1.4269958965720331e-05
-0.00021743773347835185,-0.00013295611967069167,-1.3592540755215496e-05
-0.00023514882958466932,-0.0001458301202274119,-1.2874000556720237e-05
-0.0002519823573479685,-0.00015794632467910653,-1.2116204451694619e-05
-0.0002678102323377639,-0.00016926738958066207,-1.1321064901555547e-05
-0.00028257267073599976,-0.00017975794329984368,-1.0490553719181607e-05
-0.0002962293746912349,-0.0001893845976609185,-9.626654361074812e-06
-0.0003087080304896468,-0.00019811600833836575,-8.731410677447258e-06
-0.00032001766473918614,-0.00020592294296468736,-7.806934626321607e-06
-0.00032998894411153876,-0.00021277829179734426,-6.8553488326569074e-06
-0.00033859656462532917,-0.00021865712152836558,-5.878829731021317e-06
-0.0003458990046444378,-0.000223536708813556,-4.879587285190428e-06
-0.0003518047200256856,-0.0002273965917756331,-3.859882962077088e-06
-0.00035634978509929,-0.00023021852003167562,-2.821928256042526e-06
-0.0003595242813622494,-0.00023198650239543433,-1.7679823637587106e-06
-0.00036131129887228067,-0.00023268688290486376,-7.003805094294292e-07
-0.0003615606473131826,-0.0002323082672925553,3.786156123084601e-07
-0.0003604693295969248,-0.00023084159759875162,1.4666696938036834e-06
-0.0003579779608164427,-0.00022827998189784525,2.5616157009063743e-06
-0.0003541296414309482,-0.00022461886291118277,3.6611189866624734e-06
-0.0003488795176677731,-0.00021985586427482825,4.7629986363545245e-06
-0.0003423183372911129,-0.00021399072726837958,5.8651370064486655e-06
-0.0003344855335198141,-0.00020702538120762973,6.965346060749852e-06
-0.0003251328037096428,-0.0001989637718930113,8.061609314618417e-06
-0.00031458509142713587,-0.00018981180952120234,9.151962371808974e-06
-0.00030279765974377745,-0.0001795773025932416,1.0234506927960733e-05
-0.00028974476702210705,-0.0001682698491179716,1.1307453475270008e-05
-0.0002754130877500767,-0.0001559007251146458,1.2369124003325786e-05
-0.00025995609868774416,-0.00014248265926203793,1.3418065852607885e-05
-0.00024336049695657114,-0.0001280298810458307,1.4452778216207218e-05
-0.00022533365818279416,-0.00011255780421843435,1.5472076827396364e-05
-0.00020631313633259069,-9.608290490430525e-05,1.6474899314129098e-05
-0.0001861728419646786,-7.862250541801838e-05,1.7460399486286864e-05
-0.00016492220988871542,-6.0194570212588444e-05,1.842793520542994e-05
-0.00014258251731310602,-4.081745240523245e-05,1.9377117807355994e-05
-0.00011920385817851438,-2.050953671530364e-05,2.030791568992881e-05
-9.497041344114394e-05,7.108756395683181e-07,2.122041235487196e-05
-6.941305206793237e-05,2.282605892909732e-05,2.2115183289529002e-05
-4.307256496041342e-05,4.5819167635695245e-05,2.2993108706597924e-05
-1.5807244799735665e-05,6.967464748498734e-05,2.385547984929209e-05
1.2319730194703532e-05,9.437866252600671e-05,2.4704015041019373e-05
4.125328870699385e-05,0.00011991958838821074,2.5540925862204032e-05
7.091338107833266e-05,0.0001462885848221413,2.6368996433930554e-05
0.00010114663298468884,0.00017348006360264995,2.7191478780508652e-05
0.0001324608332800084,0.0002014923895599129,2.8012325957262946e-05
0.00016414791358148294,0.00023032852372652782,2.883613416661493e-05
0.00019609977683426698,0.00025999675081849665,2.966822709196882e-05
0.00022910739731310352,0.0002905114458721358,3.051469505363914e-05
0.0002623300743747458,0.0003218938958696438,3.1382449997508e-05
0.0002958362320776148,0.000354173221575001,3.227932570535724e-05
0.0003295113595406657,0.00038738721120766274,3.3213989632661716e-05
0.0003639701331039358,0.0004215833632942586,3.4196152086595876e-05
0.000398377638096116,0.000456819866779576,3.523650348531736e-05
0.0004330401474016386,0.0004931666504014975,3.634678362192151e-05
0.00046792494393494907,0.0005307064472807726,3.7539796879275085e-05
0.0005027802262183093,0.0005695358799908847,3.882943271011209e-05
0.000537617836565786,0.0006097665813820461,4.0230701391161445e-05
0.00057224620165576,0.0006515262145312033,4.175963314915717e-05
0.0006077229623436195,0.0006949595762977328,4.343336176652955e-05
0.0006428450047203972,0.0007402295872994531,4.527001100172029e-05
0.0006781308502947329,0.0007875182381096894,4.7288650810236254e-05
0.0007134237759468497,0.000837027436882541,4.9509198772851575e-05
0.0007487138255433991,0.0008889797453011025,5.19523084185616e-05
0.0007826593663124055,0.0009436189905440335,5.463924524293099e-05
0.0008177485992447997,0.001001210628092788,5.7591637548754524e-05
0.0008546545651779008,0.001062041985684955,6.083135759216694e-05
0.0008909354403430526,0.0011264222055323374,6.438021984738244e-05
0.000928130785952521,0.0011946819260178182,6.825972048548072e-05
0.0009657047625838133,0.0012671726376752178,7.24907116573996e-05
0.0010033214413306124,0.001344265691828023,7.709305415280515e-05
0.0010386179286148746,0.0014263509362334981,8.208524440547521e-05
0.0010776720172836624,0.0015138348661490255,8.748392991552736e-05
0.0011220632384932316,0.001607138396295061,9.330353014603545e-05
0.0011657141549526878,0.0017066940871360195,9.955569084095853e-05
0.0012124154691124031,0.0018129428877122053,0.00010624880057618583
0.0012564739683903897,0.0019263303241367515,0.00011338743642454619
0.0013110070059362267,0.0020473021561555568,0.0001209718320188053
0.001365088059966546,0.002176299490867446,0.00012899733471188933
0.001423693482253914,0.002313753272894038,0.00013745378202659198
0.001493356622540118,0.0024600783260785675,0.00014632505318452936
0.0015654520601160182,0.002615666802147758,0.0001555884760691905
0.0016456559024716488,0.002780881165668856,0.0001652143635210981
0.0017359067352220175,0.0029560467168358376,0.00017516555116698154
0.0018356641534294157,0.003141443730844216,0.00018539701400837856
0.001945927992278336,0.003337299301414953,0.0001958555705707369
0.0020673676931437443,0.003543778835563804,0.00020647953414885088
0.002211746678178708,0.003760977539297322,0.00021719870373351812
0.0023669479049955727,0.003988911760493443,0.00022793422119612083
0.002541243735602869,0.004227510448379789,0.00023859868788634643
0.002735116773441605,0.004476606795894181,0.00024909634751439126
0.0029509790830029928,0.004735930238308193,0.0002593234424140122
0.003189247478829982,0.005005098968507153,0.0002691687301989605
0.003451161314906692,0.005283612963135431,0.0002785139946282775
0.003747566078702899,0.005570847969586311,0.00028723500645088003
0.004066095607336839,0.005866050319537199,0.0002952023499508882
0.0044153781953162885,0.006168332894948645,0.000302282575411446
0.004795282157311398,0.006476672313883124,0.0003083394189344786
0.005206680832009314,0.006789907531245155,0.0003132352173620314
0.005648708368610256,0.0071067399873120055,0.0003168324560668505
0.00612149639008043,0.007425735258571054,0.0003189952712590481
0.006629904169571946,0.0077453266368643124,0.00031959137829325884
0.0071654274123253425,0.008063820385318029,0.0003184937484537161
0.007729648689021262,0.008379402904897063,0.0003155825195790343
0.008319839210197938,0.008690149812357573,0.00031074690746051015
0.00893344749932301,0.00899403691828669,0.0003038871059291171
0.009566522253156018,0.009288953109285193,0.0002949161909985027
0.010214102229853,0.00957271493479687,0.0002837618255116768
0.010876028813597782,0.009843083104512368,0.0002703681697154986
0.011540398260689588,0.010097780462965627,0.0002546973584532583
0.012204348057255038,0.010334511477414671,0.00023673101444904483
0.01286062431923607,0.010550982987907805,0.0002164715104931332
0.01350228263647571,0.010744926042080142,0.000193943054172337
0.014121478035892115,0.010914118581127806,0.00016919253904766444
0.014709924384239126,0.011056408588934275,0.0001422900078064688
0.015262732298435,0.01116973770167011,0.00011332911273583511
0.015767496065557385,0.01125216467941483,8.242697774472028e-05
0.01621837283565547,0.01130188863204319,4.972395262835966e-05
0.016607102452438405,0.011317271582875757,1.5382950832566744e-05
0.016926307515893968,0.011296860141067218,-2.04114418085391e-05
0.01716874064172691,0.011239405875215836,-5.7454265851381026e-05
0.01732772591591686,0.011143884172881518,-9.552170233431863e-05
0.017400123870157602,0.011009511194003289,-0.00013437297887822913
0.017377497435759948,0.010835758810142614,-0.00017375238386067512
0.017257838837518413,0.010622367086662301,-0.0002133917234803124
0.01703805580515172,0.010369354253686593,-0.0002530128329757079
0.016716628716232418,0.010077023943505937,-0.00029233031018065583
0.016292804061884048,0.009745969415228945,-0.00033105452827699236
0.015767153496399733,0.009377074905074806,-0.00036889451015413924
0.015143488814381711,0.008971513844475884,-0.0004055610605989222
0.014421965373202061,0.008530743972959269,-0.00044076987151661466
0.01360870213192733,0.00805649937517007,-0.00047424459778919875
0.012708324083937073,0.007550779415021372,-0.0005057199601486984
0.01172777178390405,0.007015835116997509,-0.0005349442980238633
0.010673764141851061,0.006454152359737913,-0.0005616827572595953
0.00955442986613686,0.005868432701762798,-0.0005857196579751155
0.00838099755257593,0.005261571875331484,-0.0006068608264313139
0.007159157246023451,0.004636636217156871,-0.000624935658174613
0.005901226710218088,0.003996837148805977,-0.0006397990683508943
0.004616705203433491,0.0033455042600691745,-0.0006513328887368022
0.0033162145992857717,0.0026860573035965888,-0.0006594469564725858
0.00200985278967869,0.0020219771485370437,-0.0006640801550595451
0.0007075743168113435,0.0013567762399164555,-0.0006652009086205882
-0.0005769277230427416,0.0006939692413503777,-0.0006628069985660777
-0.0018393274136599969,3.704342111144165e-05,-0.0006569258202389361
-0.003067010570187212,-0.0006105701714257921,-0.0006476135925372338
-0.004252379338171797,-0.0012455248502166235,-0.0006349546787908313
-0.005386930438987636,-0.001864584998135886,-0.0006190601479192626
-0.0064638353821016015,-0.0024646517045724477,-0.0006000667064365616
-0.007476824380672764,-0.0030427866044113587,-0.000578134899838911
-0.008415763367857654,-0.0035962335663448143,-0.0005534469619334556
-0.009282396408342386,-0.004122438653435995,-0.0005262050870911811
-0.010068742457064683,-0.0046190675641746125,-0.0004966289107386172
-0.010772897694740768,-0.005084020829001615,-0.00046495326482700206
-0.0113920754084883,-0.0055154462376456066,-0.00043142540864399195
-0.011925571528601298,-0.005911749072829213,-0.0003963028351836066
-0.012373082280190517,-0.006271599569199485,-0.00035985049637027224
-0.012730273363416422,-0.006593937686396549,-0.0003223381171970638
-0.013005589232807535,-0.006877975536299626,-0.00028403784990307674
-0.013195734025455264,-0.007123197208431902,-0.0002452216721322764
-0.013303897965492417,-0.007329356264405867,-0.00020615905597396508
-0.013333942961607947,-0.007496470796441475,-0.00016711453203560774
-0.01328859372923441,-0.00762481651391673,-0.00012834571747525475
-0.01317181510300014,-0.007714917778817031,-9.01012649003009e-05
-0.012984067263674348,-0.007767536674792589,-5.261889597555844e-05
-0.012735940637882193,-0.007783660595664067,-1.6123920871477862e-05
-0.012428083114732924,-0.0077644882245538945,1.9172371110172566e-05
-0.012066185643773819,-0.007711414340456534,5.307388409736026e-05
-0.01165501070919206,-0.007626013356161027,8.540098429550731e-05
-0.011199666255258478,-0.007510022134651459,0.00011599122150956782
-0.010705506987811586,-0.007365322036433016,0.00014470009821844314
-0.010173660177889288,-0.007193920355561116,0.00017140168087190037
-0.009615445330055206,-0.006997931543470485,0.00019598881209063022
-0.009031057711506696,-0.006779558181716077,0.00021837336175440855
-0.00842668043834599,-0.006541072011374117,0.00023848617034195971
-0.007806297416507513,-0.006284795023085226,0.0002562769882888914
-0.007175193668273794,-0.006013080947847284,0.0002717140752379419
-0.0065371965827261125,-0.005728297179420093,0.00028478376842719106
-0.005896663897950738,-0.005432807155320259,0.0002954900240998339
-0.005256163259481084,-0.005128953549065114,0.0003038536062551448
-0.004623079645046824,-0.004819042163408895,0.00030991138565621915
-0.003998788002777781,-0.0045053267530445655,0.0003137154103643293
-0.0033869809711455645,-0.004189994738079893,0.0003153320149646725
-0.0027915256443859227,-0.0038751540114891287,0.0003148407265907644
-0.002214568195607558,-0.0035628208868027484,0.0003123331246863803
-0.001663097079028092,-0.003254909063982704,0.0003079118228200444
-0.0011384039486931619,-0.002953219928814229,0.0003016891351684749
-0.0006416235597058451,-0.0026594340069010774,0.0002937859219131517
-0.000176525437562719,-0.0023751037327744856,0.0002843302741265918
0.0002594814878157936,-0.002101647421033506,0.00027345631174097943
0.0006520399421224565,-0.0018403445711454637,0.00026130284988804247
0.0010115014827829782,-0.001592332511474701,0.0002480120596707626
0.0013340496301992022,-0.001358604181923354,0.00023372832955134704
0.00161011933993635,-0.0011400072693547251,0.0002185969125686289
0.001851195687745416,-0.0009372445260996551,0.00020276274325507
0.002050695933792729,-0.0007508753007154987,0.00018636922538415636
0.002208681942318408,-0.0005813181269358335,0.00016955717377966522
0.002327328688718433,-0.0004288544230695462,0.00015246370386628734
0.0024074497260433425,-0.0002936333320748245,0.00013522109099472167
0.002452809482497209,-0.00017567720387714174,0.00011795612819768278
0.0024530284400035574,-7.488818709304646e-05,0.00010078901678409527
0.002426307040578113,8.944572928214109e-06,8.383276002126057e-05
0.0023668453075061935,7.613698861503112e-05,6.719241568681702e-05
0.0022784386460856787,0.00012710167760121452,5.0964688986183395e-05
0.002163086567351813,0.00016233901074890757,3.5237333147693055e-05
0.002024716332541865,0.00018242784211730024,2.008883136839267e-05
0.0018682814858033137,0.00018801622005608625,5.588377938786008e-06
0.0016861844618881183,0.00017981174546611957,-8.204474589966682e-06
0.0014973732980336774,0.00015857210386857043,-2.123964159754914e-05
0.0012955454303083536,0.0001250956138489802,-3.347649001959023e-05
0.0010854010589299024,8.021215959115016e-05,-4.488345425783004e-05
0.0008694078541697237,2.4774317105368965e-05,-5.5437842485781196e-05
0.0006512164469605342,-4.035116501621093e-05,-6.512548212157989e-05
0.0004339135265356564,-0.00011429109157364798,-7.393992655743706e-05
0.00021318046604718033,-0.0001961732716683449,-8.188218009469691e-05
-1.0498782260226491e-07,-0.0002851331420465016,-8.89598703781567e-05
-0.00020866536486358056,-0.00038031979850127715,-9.518665645477555e-05
-0.0004105814492977311,-0.00048090114220054734,-0.0001005813436992702
-0.0006053315039704077,-0.0005860684236794933,-0.00010516728147894598
-0.0007919193291465731,-0.0006950400031816973,-0.00010897157950220395
-0.0009683401800286706,-0.0008070641280957874,-0.0001120241249140901
-0.0011400704285966512,-0.0009214212068499638,-0.0001143570787541764
-0.0012997983268545066,-0.0010374251744725952,-0.00011600396762263148
-0.0014520928136222966,-0.0011544242384376672,-0.00011699906396507196
-0.0015955915537473886,-0.001271800842009799,-0.00011737660357213171
-0.0017326193983522864,-0.001388971159540419,-0.00011717031753062006
-0.0018629672907787276,-0.001505384036296753,-0.00011641287675633397
-0.0019860903080545222,-0.001620519288015084,-0.00011513525171833101
-0.0021072738067419716,-0.0017338858128998346,-0.00011336652488475062
-0.0022219932824835142,-0.001845019240510701,-0.00011113342761086644
-0.0023338298643745814,-0.001953479427274533,-0.00010846018676383216
-0.002442904486315234,-0.002058847655066021,-0.00010536822779148771
-0.0025502222186763457,-0.002160723907524184,-0.00010187625245816319
-0.0026562265187863865,-0.0022587240762381934,-9.800016871400934e-05
-0.0027595333982482484,-0.0023524771928700857,-9.375311663189232e-05
-0.002865077155066731,-0.0024416227762874133,-8.914558341732758e-05
-0.002967801072136206,-0.0025258085177319025,-8.418574144448921e-05
-0.0030704556663199434,-0.0026046880841245103,-7.887956639260774e-05
-0.0031722122460245694,-0.002677919286097048,-7.323120197253764e-05
-0.00327296163075122,-0.002745162535355841,-6.724324925879311e-05
-0.003372704662871845,-0.0028060797809040124,-6.091724554817138e-05
-0.003467729880803433,-0.002860333785456942,-5.4254004552929756e-05
-0.003563086739914262,-0.0029075877569666865,-4.725397150974432e-05
-0.003652946780570626,-0.0029475055682167905,-3.991781125010398e-05
-0.0037389369486098833,-0.0029797522666769236,-3.2246698460133144e-05
-0.0038191195389168653,-0.0030039951164690924,-2.4242849792168765e-05
-0.0038935015906878534,-0.003019905001317392,-1.5909884848299815e-05
-0.003961010900632833,-0.0030271582768410478,-7.253275523655574e-06
-0.004016813185260343,-0.0030254389277300166,1.7193491110311689e-06
-0.0040662939566885326,-0.003014441056222927,1.0997871507089588e-05
-0.004104290201399269,-0.00299387191410696,2.0569142115966794e-05
-0.004131109738391592,-0.0029634549382573337,3.041697584962649e-05
-0.0041455342311372545,-0.002922933106458053,4.052183179928089e-05
-0.004147405747475297,-0.0028720726861569583,5.0860420301094503e-05
-0.004136275972797421,-0.002810666890572646,6.140579558431246e-05
-0.004104950285435421,-0.0027385397424560727,7.212714811657321e-05
-0.004064627367940721,-0.0026555500976304875,8.298964482558518e-05
-0.004004818892732603,-0.002561595587003403,9.395451062708428e-05
-0.003929282241246085,-0.0024566165970443107,0.0001049789899590925
-0.0038359673272394257,-0.002340600058220066,0.0001160165388242448
-0.003725636680585259,-0.002213583437170531,0.0001270166210495349
-0.003596257934616487,-0.002075658195769568,0.00013792524140096313
-0.003445684400738197,-0.0019269732294730161,0.00014868496629655173
-0.003282583715345816,-0.0017677380699694916,0.0001592351595035245
-0.0030964577990666986,-0.0015982257442794072,0.0001695123256900844
-0.0028925384158830503,-0.0014187753175248052,0.00017945042675460198
-0.002669130246178847,-0.001229793941834613,0.00018898137569019224
-0.002427675916109706,-0.0010317587690720671,0.00019803517276254586
-0.0021679530241171807,-0.0008252180189252318,0.00020654075014683534
-0.001884641740915266,-0.0006107917663130861,0.0002144262526121457
-0.0015906621593333031,-0.0003891721427401597,0.00022161962357292636
-0.0012745582649160425,-0.0001611229304461134,0.00022804921229404633
-0.0009430951500038337,7.252145588115507e-05,0.00023364438632726846
-0.0005952990716643902,0.00031085769451878726,0.0002383362386376322
-0.0002327192396830713,0.0005529157890810914,0.0002420580945623042
0.000143538697316703,0.0007976621899950884,0.000244746400913997
0.0005361446554276866,0.0010440035510243606,0.0002463413610292722
0.0009344370380046513,0.001290791184493413,0.00024678763346905244
0.0013460823985589898,0.001536826276750071,0.00024603509225665796
0.0017648067956448354,0.001780865792963166,0.000244039516213095
0.0021897547921286564,0.0020216291899567856,0.00024076339699361958
0.0026182955744010195,0.002257805629594065,0.00023617643963727954
0.003048416213829591,0.002488062056458824,0.00023025642686475868
0.003480604247641822,0.002711051767501641,0.00022298971104281733
0.003904599642305523,0.0029254235904518098,0.0002143718229501686
0.0043259502208624345,0.0031298315538342615,0.0002044079633824517
0.004737262832165662,0.003322944992161466,0.00019311343832720436
0.0051368494783566865,0.0035034590645524155,0.00018051407239094968
