,Date_reported,New_cases,SmoothedCases,CutDays
5994,2020-01-03,0,0.07557332387750985,0
5995,2020-01-04,0,0.09091409025901771,0
5996,2020-01-05,0,0.10984155213784529,0
5997,2020-01-06,0,0.13323973859788493,0
5998,2020-01-07,0,0.16220793896958716,0
5999,2020-01-08,0,0.19811033532936795,0
6000,2020-01-09,0,0.2426360485200693,0
6001,2020-01-10,0,0.2978714637193049,0
6002,2020-01-11,0,0.36638694414426776,0
6003,2020-01-12,0,0.45134028988909486,0
6004,2020-01-13,0,0.5565995451864729,0
6005,2020-01-14,0,0.6868879912581183,0
6006,2020-01-15,0,0.8479543705519791,0
6007,2020-01-16,0,1.046771556191817,0
6008,2020-01-17,0,1.2917669900733988,0
6009,2020-01-18,0,1.593088244238373,0
6010,2020-01-19,0,1.9629069912255506,0
6011,2020-01-20,0,2.415764477240844,0
6012,2020-01-21,0,2.968961254132826,0
6013,2020-01-22,0,3.642993419921472,0
6014,2020-01-23,0,4.462036922327871,0
6015,2020-01-24,0,5.4544805774894956,0
6016,2020-01-25,0,6.653507332704994,0
6017,2020-01-26,0,8.097721948231017,0
6018,2020-01-27,0,9.831821684947425,0
6019,2020-01-28,0,11.907304764368318,0
6020,2020-01-29,2,14.383209323960767,0
6021,2020-01-30,0,17.32687334020963,0
6022,2020-01-31,1,20.814703558265457,0
6023,2020-02-01,0,24.93293888270401,0
6024,2020-02-02,0,29.778390990595714,0
6025,2020-02-03,0,35.459142177827275,0
6026,2020-02-04,0,42.09517770620491,0
6027,2020-02-05,0,49.818927259064715,0
6028,2020-02-06,0,58.77568762784115,0
6029,2020-02-07,0,69.12389654712314,0
6030,2020-02-08,0,81.03522579189439,0
6031,2020-02-09,0,94.69446038252171,0
6032,2020-02-10,0,110.29913015673624,0
6033,2020-02-11,0,128.05886021706175,0
6034,2020-02-12,0,148.1944080026042,0
6035,2020-02-13,0,170.93635711637552,0
6036,2020-02-14,0,196.52344170005378,0
6037,2020-02-15,0,225.20048020019894,0
6038,2020-02-16,0,257.2159038920147,0
6039,2020-02-17,0,292.81887355212007,0
6040,2020-02-18,0,332.25598717824465,0
6041,2020-02-19,0,375.7675925541678,0
6042,2020-02-20,0,423.5837305932181,0
6043,2020-02-21,0,475.9197485267095,0
6044,2020-02-22,14,532.9716358195955,0
6045,2020-02-23,62,594.911149802611,0
6046,2020-02-24,53,661.8808119464175,0
6047,2020-02-25,97,733.9888689478606,0
6048,2020-02-26,93,811.3043247868386,0
6049,2020-02-27,78,893.852160056154,0
6050,2020-02-28,250,981.6088625777058,0
6051,2020-02-29,238,1074.4983980346392,0
6052,2020-03-01,240,1172.3887505643509,0
6053,2020-03-02,566,1275.0891605500296,0
6054,2020-03-03,342,1382.3481799109309,0
6055,2020-03-04,466,1493.8526538559984,0
6056,2020-03-05,587,1609.2277223258716,0
6057,2020-03-06,769,1728.0379143776393,0
6058,2020-03-07,778,1849.7893849252039,0
6059,2020-03-08,1247,1973.9333160846465,0
6060,2020-03-09,1492,2099.870475616899,0
6061,2020-03-10,1797,2226.9568934990916,0
6062,2020-03-11,977,2354.51058551424,0
6063,2020-03-12,2313,2481.819221046153,0
6064,2020-03-13,2651,2608.148602174724,0
6065,2020-03-14,2547,2732.7517938606275,0
6066,2020-03-15,3497,2854.8787216118817,0
6067,2020-03-16,3590,2973.7860345571344,0
6068,2020-03-17,3233,3088.7470191755297,0
6069,2020-03-18,3526,3199.0613427118756,0
6070,2020-03-19,4207,3304.0644059596175,0
6071,2020-03-20,5322,3403.136092775348,0
6072,2020-03-21,5986,3495.7087182665286,0
6073,2020-03-22,6557,3581.273998652097,0
6074,2020-03-23,5560,3659.3888926446016,0
6075,2020-03-24,4789,3729.6801959060886,0
6076,2020-03-25,5249,3791.847805544683,0
6077,2020-03-26,5210,3845.666609443101,0
6078,2020-03-27,6153,3890.986994043292,0
6079,2020-03-28,5959,3927.7340026161714,0
6080,2020-03-29,5974,3955.9052126140514,0
6081,2020-03-30,5217,3975.5674341210893,0
6082,2020-03-31,4050,3986.8523605199703,0
6083,2020-04-01,4053,3989.9513263188865,0
6084,2020-04-02,4782,3985.1093449102896,0
6085,2020-04-03,4668,3972.6186104082585,0
6086,2020-04-04,4585,3952.811652461687,0
6087,2020-04-05,4805,3926.054331172183,0
6088,2020-04-06,4316,3892.7388513297797,0
6089,2020-04-07,3599,3853.2769617243453,0
6090,2020-04-08,3039,3808.0934871040545,0
6091,2020-04-09,3836,3757.6203183957878,0
6092,2020-04-10,4204,3702.2909621407293,0
6093,2020-04-11,3951,3642.53572384516,0
6094,2020-04-12,4694,3578.7775732127557,0
6095,2020-04-13,4092,3511.428713068078,0
6096,2020-04-14,3153,3440.8878491633504,0
6097,2020-04-15,2972,3367.5381358103004,0
6098,2020-04-16,2667,3291.7457530646643,0
6099,2020-04-17,3786,3213.8590555027627,0
6100,2020-04-18,3493,3134.2082207715566,0
6101,2020-04-19,3491,3053.1053181846632,0
6102,2020-04-20,3047,2970.844713620627,0
6103,2020-04-21,2256,2887.703726642162,0
6104,2020-04-22,2729,2803.943458746598,0
6105,2020-04-23,3370,2719.809717521489,0
6106,2020-04-24,2646,2635.533969679823,0
6107,2020-04-25,3021,2551.334265903998,0
6108,2020-04-26,2357,2467.416091536026,0
6109,2020-04-27,2324,2383.9731088232093,0
6110,2020-04-28,1739,2301.187768108244,0
6111,2020-04-29,2091,2219.2317765404505,0
6112,2020-04-30,2086,2138.266423152779,0
6113,2020-05-01,1872,2058.4427681524944,0
6114,2020-05-02,1965,1979.9017117574472,0
6115,2020-05-03,1900,1902.773963711832,0
6116,2020-05-04,1389,1827.1799386625712,0
6117,2020-05-05,1221,1753.2296048811174,0
6118,2020-05-06,1075,1681.0223144618599,0
6119,2020-05-07,1444,1610.6466422675219,0
6120,2020-05-08,1401,1542.1802587249285,0
6121,2020-05-09,1327,1475.6898583393177,0
6122,2020-05-10,1083,1411.2311617528806,0
6123,2020-05-11,802,1348.8490045938224,0
6124,2020-05-12,744,1288.5775215126862,0
6125,2020-05-13,1402,1230.4404289351821,0
6126,2020-05-14,888,1174.4514054030328,0
6127,2020-05-15,992,1120.6145641222581,0
6128,2020-05-16,789,1068.9250086503691,0
6129,2020-05-17,875,1019.3694596477864,0
6130,2020-05-18,675,971.9269383702942,0
6131,2020-05-19,451,926.5694911229452,0
6132,2020-05-20,813,883.2629382272673,0
6133,2020-05-21,665,841.9676311336713,0
6134,2020-05-22,642,802.639202070453,0
6135,2020-05-23,652,765.2292919666279,0
6136,2020-05-24,669,729.6862442071676,0
6137,2020-05-25,531,695.9557539541638,0
6138,2020-05-26,300,663.9814651693304,0
6139,2020-05-27,397,633.7055099768396,0
6140,2020-05-28,584,605.0689874921906,0
6141,2020-05-29,593,578.0123816055278,0
6142,2020-05-30,516,552.4759193545293,0
6143,2020-05-31,416,528.399873378534,0
6144,2020-06-01,355,505.7248134574063,0
6145,2020-06-02,178,484.3918132714104,0
6146,2020-06-03,318,464.3426192578598,0
6147,2020-06-04,321,445.51978879111203,0
6148,2020-06-05,177,427.8668048963558,0
6149,2020-06-06,518,411.32817436086674,0
6150,2020-06-07,270,395.84951547706464,0
6151,2020-06-08,197,381.37764079637964,0
6152,2020-06-09,280,367.8606392534442,0
6153,2020-06-10,283,355.24796090040485,0
6154,2020-06-11,202,343.490506333912,0
6155,2020-06-12,379,332.5407217616905,0
6156,2020-06-13,163,322.3526995943246,0
6157,2020-06-14,346,312.88228350588236,0
6158,2020-06-15,338,304.0871761197808,0
6159,2020-06-16,301,295.9270468692299,0
6160,2020-06-17,210,288.36363716972573,0
6161,2020-06-18,328,281.360859829248,0
6162,2020-06-19,331,274.8848896054808,0
6163,2020-06-20,-148,268.90424198550704,0
6164,2020-06-21,264,263.3898375919121,0
6165,2020-06-22,224,258.31505008436585,0
6166,2020-06-23,221,253.6557359978081,0
6167,2020-06-24,113,249.39024560524086,0
6168,2020-06-25,577,245.49941458185938,0
6169,2020-06-26,296,241.96653694540467,0
6170,2020-06-27,255,238.77732042456356,0
6171,2020-06-28,175,235.91982603508913,0
6172,2020-06-29,174,233.38439419774193,0
6173,2020-06-30,126,231.1635601928913,0
6174,2020-07-01,142,229.25196209776763,0
6175,2020-07-02,182,227.64624458243657,0
6176,2020-07-03,201,226.34496204246818,0
6177,2020-07-04,223,225.34848451693395,0
6178,2020-07-05,235,224.65890968051727,0
6179,2020-07-06,192,224.27998391219137,1
6180,2020-07-07,208,224.21703503706905,0
6181,2020-07-08,137,224.47691882210353,0
6182,2020-07-09,193,225.06798069190566,0
6183,2020-07-10,214,226.0000334314902,0
6184,2020-07-11,276,227.28435087336334,0
6185,2020-07-12,188,228.93367674369276,0
6186,2020-07-13,234,230.96224698457178,0
6187,2020-07-14,169,233.38582299644133,0
6188,2020-07-15,114,236.22173237813442,0
6189,2020-07-16,162,239.4889129051413,0
6190,2020-07-17,230,243.20795470488366,0
6191,2020-07-18,231,247.40113488820182,0
6192,2020-07-19,249,252.09243830782546,0
6193,2020-07-20,218,257.3075576675784,0
6194,2020-07-21,190,263.07386593149835,0
6195,2020-07-22,128,269.42035391087165,0
6196,2020-07-23,280,276.37752606907657,0
6197,2020-07-24,306,283.97724800612843,0
6198,2020-07-25,252,292.2525397896244,0
6199,2020-07-26,274,301.23731030292197,0
6200,2020-07-27,254,310.96602909328436,0
6201,2020-07-28,168,321.4733338207657,0
6202,2020-07-29,202,332.79357331939894,0
6203,2020-07-30,288,344.9602884590993,0
6204,2020-07-31,382,358.0056353986852,0
6205,2020-08-01,379,371.95975839195734,0
6206,2020-08-02,295,386.8501219799808,0
6207,2020-08-03,238,402.700815090671,0
6208,2020-08-04,159,419.53184217764664,0
6209,2020-08-05,190,437.3584189623805,0
6210,2020-08-06,384,456.1902924914233,0
6211,2020-08-07,401,476.0311069790916,0
6212,2020-08-08,552,496.8778381768024,0
6213,2020-08-09,347,518.7203197060139,0
6214,2020-08-10,463,541.5408848424141,0
6215,2020-08-11,259,565.3141465965967,0
6216,2020-08-12,412,590.0069375795939,0
6217,2020-08-13,476,615.5784290785829,0
6218,2020-08-14,522,641.980446038862,0
6219,2020-08-15,574,669.1579913244361,0
6220,2020-08-16,629,697.0499888131584,0
6221,2020-08-17,477,725.590250701616,0
6222,2020-08-18,320,754.708669999462,0
6223,2020-08-19,401,784.3326347464098,0
6224,2020-08-20,642,814.3886561574925,0
6225,2020-08-21,840,844.8041988601374,0
6226,2020-08-22,947,875.5096977844013,0
6227,2020-08-23,1071,906.4407432379512,0
6228,2020-08-24,1209,937.5404133426154,0
6229,2020-08-25,953,968.7617313951265,0
6230,2020-08-26,876,1000.0702248643989,0
6231,2020-08-27,1366,1031.4465626296428,0
6232,2020-08-28,1409,1062.8892476306498,0
6233,2020-08-29,1460,1094.41734323331,0
6234,2020-08-30,1444,1126.0732131610198,0
6235,2020-08-31,1365,1157.9252566259643,0
6236,2020-09-01,996,1190.0706221110854,0
