,Date_reported,Indicator,SmoothedCases,CutDays
12987,2020-01-03,0.0,8.316918342996607e-11,0
12988,2020-01-04,0.0,1.2047494993897824e-10,0
12989,2020-01-05,0.0,1.7424751261928862e-10,0
12990,2020-01-06,0.0,2.5161344888426197e-10,0
12991,2020-01-07,0.0,3.627096552785422e-10,0
12992,2020-01-08,0.0,5.219172562208326e-10,0
12993,2020-01-09,0.0,7.495826026332003e-10,0
12994,2020-01-10,0.0,1.0744086683196424e-09,0
12995,2020-01-11,0.0,1.5367649878430627e-09,0
12996,2020-01-12,0.0,2.1932502149112823e-09,0
12997,2020-01-13,0.0,3.1229545141046467e-09,0
12998,2020-01-14,0.0,4.436016891973644e-09,0
12999,2020-01-15,0.0,6.285264487902435e-09,0
13000,2020-01-16,0.0,8.881967982652535e-09,0
13001,2020-01-17,0.0,1.251706300786763e-08,0
13002,2020-01-18,0.0,1.7589587464271485e-08,0
13003,2020-01-19,0.0,2.4644587154625478e-08,0
13004,2020-01-20,0.0,3.442336776403296e-08,0
13005,2020-01-21,0.0,4.7929742983146996e-08,0
13006,2020-01-22,0.0,6.651687151842482e-08,0
13007,2020-01-23,0.0,9.200041640646658e-08,0
13008,2020-01-24,0.0,1.2680512563080892e-07,0
13009,2020-01-25,0.0,1.7415355016598706e-07,0
13010,2020-01-26,0.0,2.3830750873714655e-07,0
13011,2020-01-27,0.0,3.2487509807781103e-07,0
13012,2020-01-28,0.0,4.411985468366656e-07,0
13013,2020-01-29,0.0,5.968410242378666e-07,0
13014,2020-01-30,0.0,8.041936314029102e-07,0
13015,2020-01-31,0.0,1.079227196589212e-06,0
13016,2020-02-01,0.0,1.4424171160525205e-06,0
13017,2020-02-02,0.0,1.919873253354074e-06,0
13018,2020-02-03,0.0,2.544710723277552e-06,0
13019,2020-02-04,0.0,3.358701096857809e-06,0
13020,2020-02-05,0.0,4.414246985025235e-06,0
13021,2020-02-06,0.0,5.776725859322089e-06,0
13022,2020-02-07,0.0,7.5272510721778256e-06,0
13023,2020-02-08,0.0,9.765899023658377e-06,0
13024,2020-02-09,0.0,1.2615450921043098e-05,0
13025,2020-02-10,0.0,1.622569519041792e-05,0
13026,2020-02-11,0.0,2.0778331898278622e-05,0
13027,2020-02-12,0.0,2.6492513087473946e-05,0
13028,2020-02-13,0.0,3.3631042295671194e-05,0
13029,2020-02-14,0.0,4.2507242308392865e-05,0
13030,2020-02-15,0.0,5.349248206598211e-05,0
13031,2020-02-16,0.0,6.702433135105442e-05,0
13032,2020-02-17,0.0,8.361528531420745e-05,0
13033,2020-02-18,0.0,0.00010386197009852103,0
13034,2020-02-19,0.0,0.00012845470604351495,0
13035,2020-02-20,0.0,0.00015818726666264008,0
13036,2020-02-21,0.0,0.00019396663052713775,0
13037,2020-02-22,0.0,0.00023682248035919833,0
13038,2020-02-23,0.0,0.0002879161603253535,0
13039,2020-02-24,0.0,0.00034854876028717,0
13040,2020-02-25,0.0,0.0004201679564218352,0
13041,2020-02-26,0.0,0.0005043732031926621,0
13042,2020-02-27,0.0,0.0006029188443049892,0
13043,2020-02-28,0.0,0.000717714692280983,0
13044,2020-02-29,0.0,0.0008508236198692913,0
13045,2020-03-01,0.0,0.001004455713796957,0
13046,2020-03-02,0.0,0.001180958564265016,0
13047,2020-03-03,0.0,0.001382803303629789,0
13048,2020-03-04,0.0,0.0016125660659769268,0
13049,2020-03-05,0.0,0.0018729046162875005,0
13050,2020-03-06,0.0,0.0021665299934486453,0
13051,2020-03-07,0.0,0.0024961731245673985,0
13052,2020-03-08,0.0,0.00286454649721039,0
13053,2020-03-09,0.0,0.0032743011188186037,0
13054,2020-03-10,0.0,0.0037279791453620694,0
13055,2020-03-11,1.1885599488481831e-05,0.004227962720312535,0
13056,2020-03-12,0.0,0.004776419725608634,0
13057,2020-03-13,0.0,0.005375247303362263,0
13058,2020-03-14,4.7542397953927325e-05,0.006026014155169822,0
13059,2020-03-15,1.1885599488481831e-05,0.006729902759463412,0
13060,2020-03-16,0.0001426271938617,0.007487652760834626,0
13061,2020-03-17,0.0003446823851659,0.008299506873418109,0
13062,2020-03-18,0.0006061655739125,0.009165160698433936,0
13063,2020-03-19,0.0011053607524288,0.010083717879724967,0
13064,2020-03-20,0.0019967807140649,0.011053652007302626,0
13065,2020-03-21,0.0036964214409178,0.012072776625251923,0
13066,2020-03-22,0.0032923110583094,0.013138224605692706,0
13067,2020-03-23,0.0034349382521712,0.014246438014920745,0
13068,2020-03-24,0.0034824806501251,0.015393169422706866,0
13069,2020-03-25,0.0040767606245492,0.016573495393656417,0
13070,2020-03-26,0.0066678213130383,0.01778184265443813,0
13071,2020-03-27,0.0142151769882242,0.019012027157705256,0
13072,2020-03-28,0.0245913053416689,0.020257305968893833,0
13073,2020-03-29,0.020253061528373,0.021510441593016984,0
13074,2020-03-30,0.0215723630715945,0.022763778043124048,0
13075,2020-03-31,0.0191358151764557,0.024009327638925573,0
13076,2020-04-01,0.0321386610168548,0.0252388672222641,0
13077,2020-04-02,0.0255302677012589,0.02644404219484741,0
13078,2020-04-03,0.0291910323437113,0.027616476532039563,0
13079,2020-04-04,0.0331132801749103,0.028747886713193928,0
13080,2020-04-05,0.0358113112587957,0.02983019734196081,0
13081,2020-04-06,0.0372613543963905,0.030855656116141265,0
13082,2020-04-07,0.0374158671897408,0.03181694575160464,0
13083,2020-04-08,0.0462587532091712,0.03270729047257017,0
13084,2020-04-09,0.0489330130940797,0.033520554753378395,0
13085,2020-04-10,0.0482079915252823,0.03425133213493262,0
