,Date_reported,Indicator,SmoothedCases,CutDays
4995,2020-01-03,0.0,3.733910719690309e-12,0
4996,2020-01-04,0.0,5.7883825554800525e-12,0
4997,2020-01-05,0.0,8.951887767124217e-12,0
4998,2020-01-06,0.0,1.3809321936267037e-11,0
4999,2020-01-07,0.0,2.124536745302238e-11,0
5000,2020-01-08,0.0,3.2592822957470724e-11,0
5001,2020-01-09,0.0,4.9851164023372454e-11,0
5002,2020-01-10,0.0,7.600678889696207e-11,0
5003,2020-01-11,0.0,1.1549951615202732e-10,0
5004,2020-01-12,0.0,1.748979865522533e-10,0
5005,2020-01-13,0.0,2.638713334202387e-10,0
5006,2020-01-14,0.0,3.96577931714679e-10,0
5007,2020-01-15,0.0,5.936368650478774e-10,0
5008,2020-01-16,0.0,8.849072489148486e-10,0
5009,2020-01-17,0.0,1.3133787427058836e-09,0
5010,2020-01-18,0.0,1.9405783395549292e-09,0
5011,2020-01-19,0.0,2.854029652982176e-09,0
5012,2020-01-20,0.0,4.17746827567037e-09,0
5013,2020-01-21,0.0,6.084728348658436e-09,0
5014,2020-01-22,0.0,8.818480417532337e-09,0
5015,2020-01-23,0.0,1.2715329343481072e-08,0
5016,2020-01-24,0.0,1.823918501925412e-08,0
5017,2020-01-25,0.0,2.6025310454827592e-08,0
5018,2020-01-26,0.0,3.6938044673588496e-08,0
5019,2020-01-27,0.0,5.214590516848045e-08,0
5020,2020-01-28,0.0,7.3218609072705e-08,0
5021,2020-01-29,0.0,1.022515244143293e-07,0
5022,2020-01-30,0.0,1.4202417988741756e-07,0
5023,2020-01-31,0.0,1.9620072456897085e-07,0
5024,2020-02-01,0.0,2.695816301853364e-07,0
5025,2020-02-02,0.0,3.684174477893399e-07,0
5026,2020-02-03,0.0,5.007970315711917e-07,0
5027,2020-02-04,0.0,6.771242676955431e-07,0
5028,2020-02-05,0.0,9.1069891288283e-07,0
5029,2020-02-06,0.0,1.2184185437219968e-06,0
5030,2020-02-07,0.0,1.62161969835744e-06,0
5031,2020-02-08,0.0,2.1470768777447487e-06,0
5032,2020-02-09,0.0,2.8281779511961254e-06,0
5033,2020-02-10,0.0,3.7062934386756436e-06,0
5034,2020-02-11,0.0,4.832354858818574e-06,0
5035,2020-02-12,0.0,6.268653570409834e-06,0
5036,2020-02-13,0.0,8.090866045003095e-06,0
5037,2020-02-14,0.0,1.039030408048275e-05,0
5038,2020-02-15,0.0,1.3276378964678455e-05,0
5039,2020-02-16,0.0,1.6879256999546758e-05,0
5040,2020-02-17,0.0,2.1352670222038473e-05,0
5041,2020-02-18,0.0,2.687683091209157e-05,0
5042,2020-02-19,0.0,3.3661382076896057e-05,0
5043,2020-02-20,0.0,4.194829928763937e-05,0
5044,2020-02-21,0.0,5.201464299280475e-05,0
5045,2020-02-22,0.0,6.417504591979916e-05,0
