,Date_reported,Indicator,SmoothedCases,CutDays
193,2020-07-14,0.0019413093646337,0.0017679269687762731,0
194,2020-07-15,0.0017939778503534,0.0018895300772159057,0
195,2020-07-16,0.0022533055125212,0.0020186828973195584,0
196,2020-07-17,0.0019586424839607,0.0021548497207885932,0
197,2020-07-18,0.0023746373478108,0.0022973494421666095,0
198,2020-07-19,0.0011266527562606,0.0024453559682268006,0
199,2020-07-20,0.0005546598184667,0.0025979024659517967,0
200,2020-07-21,0.0038392859309497,0.0027538898174051976,0
201,2020-07-22,0.0012566511512137,0.0029120995163291535,0
202,2020-07-23,0.0047926074939394,0.003071211067572143,0
203,2020-07-24,0.0038046196922955,0.003229823745816908,0
204,2020-07-25,0.0042986135931175,0.003386482348043162,0
205,2020-07-26,0.0019846421629514,0.00353970635085072,0
206,2020-07-27,0.0015946469780919,0.0036880216761205602,0
207,2020-07-28,0.0051566029998082,0.00382999409244731,0
208,2020-07-29,0.0059365933695271,0.003964263148797656,0
209,2020-07-30,0.0060925914434709,0.004089575460915344,0
210,2020-07-31,0.00550326538635,0.004204816156158686,0
211,2020-08-01,0.0059279268098636,0.0043090373308777965,0
212,2020-08-02,0.0026779669360348,0.004401482484707442,0
213,2020-08-03,0.0012826508302044,0.004481606063717369,0
214,2020-08-04,0.0068812483728534,0.004549087461870685,0
215,2020-08-05,0.0070459130064607,0.004603839087693814,0
216,2020-08-06,0.0066472512619377,0.004646008387829646,0
217,2020-08-07,0.0066645843812648,0.004675974015972899,0
218,2020-08-08,0.0066819175005919,0.004694336626895497,0
219,2020-08-09,0.0026346341377171,0.004701905041370117,0
220,2020-08-10,0.0010573202789522,0.004699678748642286,0
221,2020-08-11,0.0075659065862733,0.004688827869572017,0
222,2020-08-12,0.0062225898384241,0.004670671779673267,0
223,2020-08-13,0.0052779348350979,0.004646657576338279,0
224,2020-08-14,0.0057979284149105,0.004618339465068438,0
225,2020-08-15,0.0050872705224999,0.004587359940527853,0
226,2020-08-16,0.0014126492251575,0.004555433363438132,0
227,2020-08-17,0.0011439858755877,0.0045243322054871575,0
228,2020-08-18,0.0061272576821251,0.004495875879496124,0
229,2020-08-19,0.0062832557560689,0.004471921722728079,0
230,2020-08-20,0.0053039345140885,0.004454357389845551,0
231,2020-08-21,0.0050352711645186,0.004445093668937779,0
232,2020-08-22,0.0044199454284071,0.004446056584954317,0
233,2020-08-23,0.0017593116116993,0.004459177619104678,0
234,2020-08-24,0.0009966543613074,0.004486380962108334,0
235,2020-08-25,0.0052606017157708,0.004529566937427511,0
236,2020-08-26,0.0045672769426873,0.004590591073590984,0
237,2020-08-27,0.0045586103830238,0.004671238760328166,0
238,2020-08-28,0.0046366094199956,0.004773195971572288,0
239,2020-08-29,0.0053212676334156,0.004898017151700893,0
240,2020-08-30,0.0016899791343909,0.005047092003984987,0
241,2020-08-31,0.0010139874806345,0.005221613548684803,0
242,2020-09-01,0.0054945988266864,0.005422550382140857,0
243,2020-09-02,0.0048966062099019,0.0056506265119253135,0
244,2020-09-03,0.0049746052468738,0.005906312408865825,0
245,2020-09-04,0.0058672608922188,0.006189830949135429,0
246,2020-09-05,0.0063092554350595,0.006501181671377912,0
247,2020-09-06,0.0027906322116609,0.006840186212478167,0
248,2020-09-07,0.0013433167478492,0.007206556899822192,0
249,2020-09-08,0.0079559017711327,0.007599989283262985,0
250,2020-09-09,0.0075485734669462,0.008020277932364386,0
251,2020-09-10,0.0088745570954683,0.008467453180473771,0
252,2020-09-11,0.00990587769543,0.00894193477103255,0
