,Date_reported,Indicator,SmoothedCases,CutDays
7992,2020-01-03,0.0,2.1546348799177844e-06,0
7993,2020-01-04,0.0,2.4980998575444364e-06,0
7994,2020-01-05,0.0,2.894259681112916e-06,0
7995,2020-01-06,0.0,3.350754913134914e-06,0
7996,2020-01-07,0.0,3.876241809050393e-06,0
7997,2020-01-08,0.0,4.480508878453998e-06,0
7998,2020-01-09,0.0,5.1746032308851965e-06,0
7999,2020-01-10,0.0,5.9709668265436925e-06,0
8000,2020-01-11,0.0,6.883582593111498e-06,0
8001,2020-01-12,0.0,7.928130176130872e-06,0
8002,2020-01-13,0.0,9.12215085942579e-06,0
8003,2020-01-14,0.0,1.0485220921754974e-05,0
8004,2020-01-15,0.0,1.2039132384923434e-05,0
8005,2020-01-16,0.0,1.3808079756661447e-05,0
8006,2020-01-17,0.0,1.5818850979686982e-05,0
8007,2020-01-18,0.0,1.8101020369016717e-05,0
8008,2020-01-19,0.0,2.0687140857079585e-05,0
8009,2020-01-20,0.0,2.3612932376812276e-05,0
8010,2020-01-21,0.0,2.6917462705155268e-05,0
8011,2020-01-22,0.0,3.0643316573990985e-05,0
8012,2020-01-23,0.0,3.483674834567088e-05,0
8013,2020-01-24,0.0,3.9547813061225544e-05,0
8014,2020-01-25,0.0,4.4830470218577166e-05,0
8015,2020-01-26,0.0,5.074265424477507e-05,0
8016,2020-01-27,0.0,5.7346305310963634e-05,0
8017,2020-01-28,0.0,6.47073539226996e-05,0
8018,2020-01-29,0.0,7.28956526226121e-05,0
8019,2020-01-30,0.0,8.198484818768004e-05,0
8020,2020-01-31,0.0,9.205218790832205e-05,0
8021,2020-02-01,0.0,0.0001031782539171512,0
8022,2020-02-02,0.0,0.00011544662010415638,0
8023,2020-02-03,0.0,0.00012894342692031896,0
8024,2020-02-04,0.0,0.0001437568703361193,0
8025,2020-02-05,0.0,0.00015997660238208309,0
8026,2020-02-06,0.0,0.00017769304204628636,0
8027,2020-02-07,0.0,0.00019699659682300243,0
8028,2020-02-08,0.0,0.00021797679687554628,0
8029,2020-02-09,0.0,0.0002407213455669813,0
8030,2020-02-10,0.0,0.0002653150919914475,0
8031,2020-02-11,0.0,0.0002918389330686245,0
8032,2020-02-12,0.0,0.0003203686547028343,0
8033,2020-02-13,0.0,0.0003509737234126668,0
8034,2020-02-14,0.0,0.0003837160416616295,0
8035,2020-02-15,0.0,0.0004186486818200502,0
8036,2020-02-16,0.0,0.00045581461521929724,0
8037,2020-02-17,0.0,0.0004952454540796197,0
8038,2020-02-18,0.0,0.0005369602251641369,0
8039,2020-02-19,0.0,0.0005809641947994844,0
8040,2020-02-20,1.8589174594175083e-05,0.0006272477653789868,0
8041,2020-02-21,0.0,0.0006757854636031659,0
8042,2020-02-22,0.0,0.0007265350404970077,0
8043,2020-02-23,0.0,0.0007794367026621511,0
8044,2020-02-24,0.0,0.0008344124932700445,0
8045,2020-02-25,0.0,0.0008913658399808934,0
8046,2020-02-26,0.0,0.000950181285291477,0
8047,2020-02-27,0.0,0.001010724412788149,0
8048,2020-02-28,5.576752378252525e-05,0.0010728419804318591,0
8049,2020-02-29,3.7178349188350166e-05,0.0011363622693589233,0
8050,2020-03-01,0.0001673025713475,0.001201095653780185,0
8051,2020-03-02,0.000111535047565,0.0012668353944440185,0
8052,2020-03-03,0.0001858917459417,0.0013333586548430834,0
8053,2020-03-04,0.0002230700951301,0.0014004277359438617,0
8054,2020-03-05,0.0005762644124194,0.0014677915217593508,0
8055,2020-03-06,0.0006134427616077,0.0015351871246300534,0
8056,2020-03-07,0.0006134427616077,0.0016023417156904747,0
