,Date_reported,New_cases,NormalizedCases,SmoothedCases
722,2021-12-25,50590,0.22176632781438083,72587.88701688047
723,2021-12-26,54787,0.24016429733082592,76448.90153197308
724,2021-12-27,24882,0.10907273707605107,80365.27113106925
725,2021-12-28,30799,0.13501049872218057,84318.07082062478
726,2021-12-29,78300,0.3432358859036572,88287.08493731235
727,2021-12-30,98016,0.42966294499020263,92251.00289800826
728,2021-12-31,127000,0.556717209575536,96187.63871038766
729,2022-01-01,144255,0.6323562288765271,100074.1706243655
730,2022-01-02,141352,0.6196306378576469,103887.39679996237
731,2022-01-03,61041,0.2675793322023645,107604.002471602
732,2022-01-04,68034,0.2982338475296222,111200.83381374816
733,2022-01-05,170837,0.7488810860807547,114655.1735649461
734,2022-01-06,189088,0.8288861710568421,117945.01344875427
735,2022-01-07,219430,0.9618933645445659,121049.31853805653
736,2022-01-08,108297,0.4747307373653687,123948.27893676366
737,2022-01-09,197535,0.8659144408937284,126623.54448899488
738,2022-01-10,155642,0.6822722829350832,129058.43865631633
739,2022-01-11,117405,0.5146565668520929,131238.14821191784
740,2022-01-12,220519,0.9666671050266742,133149.88596856841
741,2022-01-13,196205,0.8600842527934491,134783.02436593792
742,2022-01-14,184577,0.8091117511167221,136129.19837364258
743,2022-01-15,200869,0.880529363545105,137182.37680126
744,2022-01-16,192936,0.8457542641469733,137938.90172912373
745,2022-01-17,157465,0.6902635858725337,138397.49636945574
746,2022-01-18,83387,0.36553525948720644,138559.2422240974
747,2022-01-19,228123,1.0,138427.52691293135
748,2022-01-20,200966,0.8809545727524186,138007.9644986653
749,2022-01-21,198865,0.8717446289940076,137308.29052387964
750,2022-01-22,185600,0.8135961739938542,136338.23430212174
751,2022-01-23,177335,0.7773657193706903,135109.3712651426
752,2022-01-24,142487,0.6246060239432236,133634.95836336934
753,2022-01-25,77666,0.34045668345585495,131929.7556477753
754,2022-01-26,215051,0.9426975798143984,130009.83723067226
755,2022-01-27,167166,0.7327888902039689,127892.39483340876
756,2022-01-28,156040,0.6840169557650917,125595.53708371852
757,2022-01-29,144347,0.6327595200834637,123138.0876279941
758,2022-01-30,137427,0.6024250075617101,120539.38497777468
759,2022-01-31,104110,0.4563766038496776,117819.08681918535
760,2022-02-01,57631,0.2526312559452576,114996.98128322128
761,2022-02-02,133306,0.5843601916509953,112092.80740830427
762,2022-02-03,119323,0.5230643117967062,109126.08672964471
763,2022-02-04,112956,0.4951539301166476,106115.96760839898
764,2022-02-05,100900,0.4423052476076503,103081.0835738746
765,2022-02-06,93192,0.4085164582264831,100039.42660120114
766,2022-02-07,78943,0.3460545407521381,97008.23589268174
767,2022-02-08,41602,0.18236653033670433,94003.90238166909
768,2022-02-09,102429,0.4490077721229337,91041.88884177501
769,2022-02-10,81669,0.35800423455767283,88136.66517007703
770,2022-02-11,76195,0.3340084077449446,85301.65812901802
771,2022-02-12,67478,0.2957965658877009,82549.21458561187
772,2022-02-13,62221,0.2727519802913341,79890.5770851251
773,2022-02-14,52345,0.2294595459467042,77335.87044507994
774,2022-02-15,28776,0.12614247576965057,74894.09795809457
775,2022-02-16,71023,0.3113364281549866,72573.14575076818
776,2022-02-17,59869,0.2624417529139981,70379.79386050714
777,2022-02-18,58055,0.2544899023772263,68319.73266071436
778,2022-02-19,53700,0.23539932404886837,66397.58338281406
779,2022-02-20,50675,0.22213893382078967,64616.92164480957
780,2022-02-21,42202,0.18499669038194308,62980.30309228402
781,2022-02-22,24484,0.1073280642460427,61489.29047924967
782,2022-02-23,60137,0.2636165577342048,60144.48175217486
783,2022-02-24,49162,0.21550654690671261,58945.538939372505
784,2022-02-25,47493,0.20819031838087348,57891.21787803962
785,2022-02-26,42069,0.18441367157191516,56979.399021314304
786,2022-02-27,39360,0.17253849896766218,56207.11974738575
787,2022-02-28,31878,0.13974040320353492,55570.60873298398
788,2022-03-01,18278,0.0801234421781232,55065.323047378944
789,2022-03-02,47136,0.20662537315395643,54685.988665419405
790,2022-03-03,37946,0.16634008846104953,54426.645086701334
791,2022-03-04,42588,0.18668876001104667,54280.694682822505
792,2022-03-05,38353,0.16812421369173647,54240.95727861729
793,2022-03-06,41364,0.18132323351875962,54299.73031151595
794,2022-03-07,35889,0.157323023105956,54448.854713218294
795,2022-03-08,22662,0.09934114490866769,54679.78642907227
796,2022-03-09,60753,0.2663168553806499,54983.673243691046
797,2022-03-10,49815,0.21836903775594746,55351.43632811062
798,2022-03-11,55156,0.24178184575864775,55773.855676210944
799,2022-03-12,53961,0.23654344366854724,56241.65836796763
800,2022-03-13,54669,0.23964703252192895,56745.60839535092
801,2022-03-14,50079,0.2195263081758525,57276.596622993595
802,2022-03-15,29698,0.13018415503916747,57825.72933802333
803,2022-03-16,86414,0.378804416915436,58384.413777502974
804,2022-03-17,74147,0.32503079479052965,58944.439011237635
805,2022-03-18,82368,0.361068371010376,59498.050603347445
806,2022-03-19,78577,0.3444501431245425,60038.01757661301
807,2022-03-20,75768,0.3321366105127497,60557.69035553997
808,2022-03-21,61564,0.2698719550417976,61051.048561675125
809,2022-03-22,33445,0.14660950452168348,61512.737770539396
810,2022-03-23,96904,0.4247883817063602,61938.094604890146
811,2022-03-24,78358,0.3434901347080303,62323.15982426349
812,2022-03-25,82648,0.3622957790314874,62664.67936579943
813,2022-03-26,76397,0.334893894960175,62960.0935861361
814,2022-03-27,74616,0.3270867032258913,63207.51523898342
815,2022-03-28,60612,0.26569876777001883,63405.696988919706
816,2022-03-29,31560,0.13834641837955838,63553.989501110584
817,2022-03-30,100296,0.4396575531621099,63652.291352408974
818,2022-03-31,71411,0.31303726498424095,63700.992176468535
