,Date_reported,Indicator,SmoothedCases,CutDays
5994,2020-01-03,0.0,1.924008770281566e-07,0
5995,2020-01-04,0.0,2.3208304191471005e-07,0
5996,2020-01-05,0.0,2.8079926973415926e-07,0
5997,2020-01-06,0.0,3.4065510388010546e-07,0
5998,2020-01-07,0.0,4.1423425210395386e-07,0
5999,2020-01-08,0.0,5.047006973682161e-07,0
6000,2020-01-09,0.0,6.15920500139849e-07,0
6001,2020-01-10,0.0,7.526064770232616e-07,0
6002,2020-01-11,0.0,9.204892878456416e-07,0
6003,2020-01-12,0.0,1.1265188026755598e-06,0
6004,2020-01-13,0.0,1.3790999365410891e-06,0
6005,2020-01-14,0.0,1.6883674140108346e-06,0
6006,2020-01-15,0.0,2.066504135854867e-06,0
6007,2020-01-16,0.0,2.52810793971698e-06,0
6008,2020-01-17,0.0,3.0906115469184885e-06,0
6009,2020-01-18,0.0,3.7747603364212726e-06,0
6010,2020-01-19,0.0,4.605152251193302e-06,0
6011,2020-01-20,0.0,5.610843587880035e-06,0
6012,2020-01-21,0.0,6.826023614936497e-06,0
6013,2020-01-22,0.0,8.290759877038313e-06,0
6014,2020-01-23,0.0,1.005181464894602e-05,0
6015,2020-01-24,0.0,1.2163531280589565e-05,0
6016,2020-01-25,0.0,1.4688787115491e-05,0
6017,2020-01-26,0.0,1.7700007264777874e-05,0
6018,2020-01-27,0.0,2.128023078774337e-05,0
6019,2020-01-28,0.0,2.5524217787674713e-05,0
6020,2020-01-29,3.364802593509084e-06,3.0539582611351145e-05,0
6021,2020-01-30,0.0,3.6447934787809745e-05,0
6022,2020-01-31,1.682401296754542e-06,4.338600561528965e-05,0
6023,2020-02-01,0.0,5.15067344764603e-05,0
6024,2020-02-02,0.0,6.098028511628714e-05,0
6025,2020-02-03,0.0,7.199495835306045e-05,0
6026,2020-02-04,0.0,8.475796412418992e-05,0
6027,2020-02-05,0.0,9.949601252176047e-05,0
6028,2020-02-06,0.0,0.00011645568069051914,0
6029,2020-02-07,0.0,0.0001359035102989717,0
6030,2020-02-08,0.0,0.0001581257889214282,0
6031,2020-02-09,0.0,0.00018342796826411678,0
6032,2020-02-10,0.0,0.00021213367291682332,0
6033,2020-02-11,0.0,0.0002445832553978,0
6034,2020-02-12,0.0,0.0002811318568608336,0
6035,2020-02-13,0.0,0.0003221469381085333,0
6036,2020-02-14,0.0,0.0003680052526351662,0
6037,2020-02-15,0.0,0.00041908924239423715,0
6038,2020-02-16,0.0,0.00047578284788455934,0
6039,2020-02-17,0.0,0.0005384667369407217,0
6040,2020-02-18,0.0,0.0006075129711881381,0
6041,2020-02-19,0.0,0.0006832791452798503,0
6042,2020-02-20,0.0,0.0007661020514785006,0
6043,2020-02-21,0.0,0.0008562909404923446,0
6044,2020-02-22,2.3553618154563584e-05,0.0009541204682343364,0
6045,2020-02-23,0.0001043088803987,0.0010598234367765645,0
6046,2020-02-24,8.916726872799073e-05,0.0011735834555723361,0
6047,2020-02-25,0.0001631929257851,0.0012955276653123264,0
6048,2020-02-26,0.0001564633205981,0.0014257196808333625,0
6049,2020-02-27,0.0001312273011468,0.0015641529205672375,0
6050,2020-02-28,0.0004206003241886,0.0017107444973871878,0
6051,2020-02-29,0.0004004115086275,0.0018653298487262587,0
6052,2020-03-01,0.000403776311221,0.0020276582819451243,0
6053,2020-03-02,0.000952239133963,0.0021973896036871538,0
6054,2020-03-03,0.00057538124349,0.0023740919891078183,0
6055,2020-03-04,0.0007839990042876,0.0025572412283256015,0
6056,2020-03-05,0.0009875695611949,0.0027462214633454506,0
6057,2020-03-06,0.0012937665972042,0.002940327499411107,0
6058,2020-03-07,0.001308908208875,0.003138768740836326,0
6059,2020-03-08,0.0020979544170529,0.003340674763657051,0
6060,2020-03-09,0.0025101427347577,0.003545102496953025,0
6061,2020-03-10,0.0030232751302679,0.0037510449426022582,0
6062,2020-03-11,0.0016437060669291,0.003957441320889203,0
6063,2020-03-12,0.0038913941993932,0.004163188488212961,0
6064,2020-03-13,0.0044600458376962,0.00436715343459832,0
6065,2020-03-14,0.0042850761028338,0.004568186634238987,0
6066,2020-03-15,0.0058833573347506,0.004765135993252254,0
6067,2020-03-16,0.0060398206553488,0.004956861116402806,0
6068,2020-03-17,0.0054392033924074,0.005142247599759234,0
6069,2020-03-18,0.0059321469723565,0.005320221049822005,0
6070,2020-03-19,0.0070778622554463,0.005489760532049511,0
6071,2020-03-20,0.0089537397013276,0.005649911163025992,0
6072,2020-03-21,0.0100708541623726,0.005799795580536727,0
6073,2020-03-22,0.0110315053028195,0.005938624053977663,0
6074,2020-03-23,0.0093541512099552,0.006065703032941122,0
6075,2020-03-24,0.0080570198101575,0.006180441973309836,0
6076,2020-03-25,0.0088309244066645,0.006282358326338019,0
6077,2020-03-26,0.0087653107560911,0.0063710806253966246,0
6078,2020-03-27,0.0103518151789306,0.006446349655589526,0
6079,2020-03-28,0.0100254293273603,0.006508017741544758,0
6080,2020-03-29,0.0100506653468116,0.006556046236619371,0
6081,2020-03-30,0.0087770875651684,0.0065905013409031585,0
6082,2020-03-31,0.0068137252518558,0.006611548414315734,0
6083,2020-04-01,0.0068187724557461,0.006619444983545991,0
6084,2020-04-02,0.0080452430010802,0.006614532666648045,0
6085,2020-04-03,0.0078534492532502,0.006597228256160893,0
6086,2020-04-04,0.0077138099456195,0.006568014210371717,0
6087,2020-04-05,0.0080839382309055,0.006527428802839452,0
6088,2020-04-06,0.0072612439967926,0.006476056172901601,0
6089,2020-04-07,0.0060549622670195,0.006414516505261941,0
