,Date_reported,Indicator,SmoothedCases,CutDays
4482,2021-05-03,0.0242113362400615,0.03941265146346396,0
4483,2021-05-04,0.0089510130802769,0.038111873336427265,0
4484,2021-05-05,0.0358040523211079,0.03677588659926512,0
4485,2021-05-06,0.063965119261349,0.03541252227306764,0
4486,2021-05-07,0.0420620671967171,0.03402956887479484,0
4487,2021-05-08,0.0368043087971274,0.032634683597980475,0
4488,2021-05-09,0.0344190818158502,0.031235308141583366,0
4489,2021-05-10,0.0170556552962298,0.02983859037175162,0
4490,2021-05-11,0.006488843293152,0.028451313003797205,0
4491,2021-05-12,0.0224672993075147,0.02707983043645623,0
4492,2021-05-13,0.0377276224672993,0.025730014745720346,0
4493,2021-05-14,0.0272890484739676,0.024407211650150577,0
4494,2021-05-15,0.0237496794049756,0.023116207002909485,0
4495,2021-05-16,0.0211849192100538,0.02186120406551595,0
4496,2021-05-17,0.0123108489356245,0.020645811497913766,0
4497,2021-05-18,0.0029751218261092,0.019473041684484663,0
4498,2021-05-19,0.0125929725570659,0.01834531873059929,0
4499,2021-05-20,0.0256476019492177,0.01726449522946679,0
4500,2021-05-21,0.0178250833547063,0.016231876728259834,0
4501,2021-05-22,0.0134649910233393,0.015248252721919339,0
4502,2021-05-23,0.0132854578096947,0.014313932971021391,0
4503,2021-05-24,0.0064375480892536,0.013428787968014172,0
4504,2021-05-25,0.0018979225442421,0.012592292450166704,0
4505,2021-05-26,0.0082841754295973,0.011803570960880097,0
4506,2021-05-27,0.0137984098486791,0.011061444576189038,0
4507,2021-05-28,0.0096178507309566,0.010364478024623897,0
4508,2021-05-29,0.0082328802256988,0.009711026523952506,0
4509,2021-05-30,0.0086688894588355,0.009099281730264804,0
4510,2021-05-31,0.0047704539625545,0.008527316241215482,0
4511,2021-06-01,0.0010259040779687,0.007993126118788496,0
4512,2021-06-02,0.005539882021031,0.007494670904592173,0
4513,2021-06-03,0.011079764042062,0.0070299106021290145,0
4514,2021-06-04,0.0071813285457809,0.006596839106639029,0
4515,2021-06-05,0.0022569889715311,0.006193513584562457,0
4516,2021-06-06,0.0054116440112849,0.005818079350189295,0
4517,2021-06-07,0.0040266735060271,0.005468789862527637,0
4518,2021-06-08,0.0011028468838163,0.005144021573061194,0
4519,2021-06-09,0.0045652731469607,0.004842283493196234,0
4520,2021-06-10,0.0070530905360348,0.004562221513378108,0
4521,2021-06-11,0.004719158758656,0.0043026176854237845,0
4522,2021-06-12,0.0034367786611951,0.004062384864513515,0
4523,2021-06-13,0.0032059502436522,0.0038405572850918517,0
4524,2021-06-14,0.0015132085150038,0.003636277802976413,0
4525,2021-06-15,0.0004616568350859,0.003448782662446915,0
4526,2021-06-16,0.0024621697871249,0.003277384732025412,0
4527,2021-06-17,0.0037445498845857,0.0031214561887785344,0
4528,2021-06-18,0.0024365221851756,0.0029804116142671546,0
4529,2021-06-19,0.0028981790202616,0.0028536923953464237,0
4530,2021-06-20,0.0021543985637342,0.002740753203173274,0
4531,2021-06-21,0.0014875609130546,0.0026410511607954934,0
4532,2021-06-22,0.0002821236214413,0.0025540381134247447,0
4533,2021-06-23,0.0019235701461913,0.002479156198208309,0
4534,2021-06-24,0.0011028468838163,0.002415836685910103,0
4535,2021-06-25,0.0025904077968709,0.0023635018500031343,0
4536,2021-06-26,0.0030264170300076,0.0023215694236158697,0
4537,2021-06-27,0.0022056937676327,0.0022894590446791182,0
4538,2021-06-28,0.0011541420877147,0.0022665999754389104,0
4539,2021-06-29,0.000359066427289,0.0022524393222062536,0
4540,2021-06-30,0.0017953321364452,0.0022464499791508387,0
4541,2021-07-01,0.0034880738650936,0.0022481375764022006,0
4542,2021-07-02,0.0026417030007694,0.002257045823773176,0
4543,2021-07-03,0.002359579379328,0.002272759799063121,1
4544,2021-07-04,0.0029238266222108,0.0022949069225008637,0
4545,2021-07-05,0.0014362657091561,0.0023231555719405916,0
4546,2021-07-06,0.0002308284175429,0.002357211510554907,0
4547,2021-07-07,0.0024621697871249,0.002396812502952786,0
4548,2021-07-08,0.0036163118748397,0.0024417216705268172,0
4549,2021-07-09,0.0028212362144139,0.002491720268026415,0
4550,2021-07-10,0.0022313413695819,0.0025466006396647626,0
4551,2021-07-11,0.0022569889715311,0.00260616012744699,0
4552,2021-07-12,0.0014875609130546,0.0026701966545940588,0
4553,2021-07-13,0.0003847140292382,0.0027385065957060742,0
4554,2021-07-14,0.002128750961785,0.0028108853802997894,0
4555,2021-07-15,0.0039753783021287,0.002887131069489598,0
4556,2021-07-16,0.0035650166709412,0.002967050912126439,0
4557,2021-07-17,0.0033598358553475,0.003050470644071502,0
4558,2021-07-18,0.0035650166709412,0.0031372460606461632,0
4559,2021-07-19,0.0027442934085662,0.0032272761852331936,0
4560,2021-07-20,0.0004616568350859,0.003320517192146127,0
4561,2021-07-21,0.0037445498845857,0.0034169961318259237,0
4562,2021-07-22,0.0048986919723005,0.003516823459860632,0
4563,2021-07-23,0.0045909207489099,0.00362020339251763,0
4564,2021-07-24,0.0045139779430623,0.0037274412000615925,0
4565,2021-07-25,0.0048986919723005,0.003838946700227658,0
4566,2021-07-26,0.0032059502436522,0.003955233418850965,0
4567,2021-07-27,0.0006924852526288,0.0040769131303859275,0
4568,2021-07-28,0.004949987176199,0.004204685762813144,0
4569,2021-07-29,0.0050782251859451,0.004339324932471278,0
4570,2021-07-30,0.0048217491664529,0.004481659647229647,0
4571,2021-07-31,0.004360092331367,0.0046325529640490705,0
4572,2021-08-01,0.0055911772249294,0.004792878593626912,0
4573,2021-08-02,0.0036676070787381,0.0049634965970273915,0
4574,2021-08-03,0.0007437804565273,0.005145229406590666,0
4575,2021-08-04,0.0047704539625545,0.005338839419370111,0
4576,2021-08-05,0.006950500128238,0.0055450093534462185,0
4577,2021-08-06,0.0063349576814567,0.005764326427708525,0
4578,2021-08-07,0.0027699410105155,0.0059972712304590696,0
4579,2021-08-08,0.0059758912541677,0.0062442118918928525,0
4580,2021-08-09,0.0054629392151833,0.006505403884014437,0
4581,2021-08-10,0.0011284944857655,0.006780995455309857,0
4582,2021-08-11,0.0063093100795075,0.0070710383845157335,0
4583,2021-08-12,0.0097717363426519,0.007375503426516418,0
4584,2021-08-13,0.0085406514490895,0.007694299541377422,0
4585,2021-08-14,0.007899461400359,0.008027295760527171,0
4586,2021-08-15,0.0094126699153629,0.008374344365050818,0
4587,2021-08-16,0.0076429853808668,0.00873530393937869,0
4588,2021-08-17,0.001179789689664,0.009110060824874703,0
4589,2021-08-18,0.0087458322646832,0.009498547533553189,0
4590,2021-08-19,0.0134393434213901,0.009900756790281618,0
4591,2021-08-20,0.0124647345473198,0.010316750047086737,0
4592,2021-08-21,0.0120030777122339,0.010746659547795705,0
4593,2021-08-22,0.0129520389843549,0.011190683305682115,0
4594,2021-08-23,0.0095665555270582,0.011649072680467564,0
4595,2021-08-24,0.0018722749422928,0.012122112592860173,0
4596,2021-08-25,0.0120543729161323,0.012610094783495167,0
4597,2021-08-26,0.0173634265196204,0.01311328489719616,0
4598,2021-08-27,0.0163631700436009,0.013631884540985878,0
4599,2021-08-28,0.0152859707617337,0.014165989812456259,0
4600,2021-08-29,0.0152603231597845,0.014715548109812026,0
4601,2021-08-30,0.009669145934855,0.015280315300248567,0
4602,2021-08-31,0.0035650166709412,0.01585981552167476,0
4603,2021-09-01,0.0171325981020774,0.016453306005234924,0
4604,2021-09-02,0.0206463195691202,0.017059749313598563,0
4605,2021-09-03,0.0204667863554757,0.017677795275287043,0
4606,2021-09-04,0.0209284431905616,0.018305774645305223,0
4607,2021-09-05,0.02262118491921,0.01894170613098395,0
4608,2021-09-06,0.0138240574506283,0.01958331789301494,0
4609,2021-09-07,0.004719158758656,0.020228083981183188,0
4610,2021-09-08,0.0180559117722492,0.020873275421858933,0
4611,2021-09-09,0.0317260836111823,0.02151602488296708,0
4612,2021-09-10,0.0241343934342139,0.022153403056555575,0
4613,2021-09-11,0.0267248012310848,0.022782504181652525,0
4614,2021-09-12,0.029802513464991,0.02340053754543657,0
4615,2021-09-13,0.0206976147730187,0.02400492140874199,0
4616,2021-09-14,0.0042831495255193,0.024593375650301036,0
4617,2021-09-15,0.024980764298538,0.025164009541333493,0
4618,2021-09-16,0.0470633495768145,0.025715401451576688,0
4619,2021-09-17,0.035111567068479,0.02624666792469653,0
4620,2021-09-18,0.0357527571172095,0.026757520391726585,0
4621,2021-09-19,0.0373172608361118,0.02724830873691892,0
4622,2021-09-20,0.0224416517055655,0.027720051893800453,0
4623,2021-09-21,0.0067709669145934,0.028174456524189876,0
4624,2021-09-22,0.0265965632213388,0.0286139255163606,0
4625,2021-09-23,0.0464734547319825,0.029041558442912865,0
4626,2021-09-24,0.0352141574762759,0.029461146184006668,0
4627,2021-09-25,0.0331110541164401,0.02987716162386465,0
4628,2021-09-26,0.0331623493203385,0.03029474768679696,0
4629,2021-09-27,0.0214670428314952,0.030719703055933453,0
4630,2021-09-28,0.0055655296229802,0.03115846481552778,0
4631,2021-09-29,0.02721210566812,0.03161808610899956,0
4632,2021-09-30,0.0490125673249551,0.0321062058602295,0
4633,2021-10-01,0.0438573993331623,0.03263100681677662,0
4634,2021-10-02,0.0389074121569633,0.033201157776151916,0
4635,2021-10-03,0.0371377276224673,0.03382573595223789,0
4636,2021-10-04,0.0242113362400615,0.03451412608263246,0
4637,2021-10-05,0.0056168248268786,0.03527589406507962,0
4638,2021-10-06,0.0275455244934598,0.03612063457529607,0
4639,2021-10-07,0.0493716337522441,0.037057794131656836,0
4640,2021-10-08,0.0448320082072326,0.03809647325487001,0
4641,2021-10-09,0.0433700948961272,0.039245213507410795,0
4642,2021-10-10,0.040882277507053,0.04051177705767091,0
4643,2021-10-11,0.0232880225698897,0.04190292777697225,0
4644,2021-10-12,0.004360092331367,0.04342422355909596,0
4645,2021-10-13,0.0258271351628622,0.04507982942723163,0
4646,2021-10-14,0.0518594511413182,0.046872360017500996,0
4647,2021-10-15,0.047473711208002,0.04880275824875986,0
4648,2021-10-16,0.0450884842267248,0.05087021454717548,0
4649,2021-10-17,0.0499358809951269,0.05307212811926287,0
4650,2021-10-18,0.0333675301359322,0.05540410875333516,0
4651,2021-10-19,0.0081815850218004,0.05786001480823497,0
4652,2021-10-20,0.0446524749935881,0.060432020751073956,0
4653,2021-10-21,0.0810977173634265,0.06311070612289306,0
4654,2021-10-22,0.0783021287509617,0.06588515735268295,0
4655,2021-10-23,0.0835598871505514,0.06874307450270967,0
4656,2021-10-24,0.0919466529879456,0.07167087677320207,0
4657,2021-10-25,0.0588099512695563,0.0746538032425176,0
4658,2021-10-26,0.017440369325468,0.0776760085603631,0
4659,2021-10-27,0.0861759425493716,0.08072065673637409,0
4660,2021-10-28,0.1172351885098743,0.08377001930851191,0
4661,2021-10-29,0.1065401384970505,0.08680558656976504,0
4662,2021-10-30,0.1126442677609643,0.0898082017726767,0
4663,2021-10-31,0.1166196460630931,0.09275822803233151,0
4664,2021-11-01,0.0851243908694537,0.09563575588665861,0
4665,2021-11-02,0.0288791997948191,0.09842085621716162,0
4666,2021-11-03,0.0201333675301359,0.10109387874898049,0
4667,2021-11-04,0.1172864837137727,0.10363579107809388,0
4668,2021-11-05,0.161836368299564,0.1060285476884181,0
4669,2021-11-06,0.1777891767119774,0.10825547336273188,0
4670,2021-11-07,0.1819440882277507,0.11030164139005968,0
4671,2021-11-08,0.1066683765067966,0.11215422457224543,0
4672,2021-11-09,0.0318543216209284,0.11380279661960531,0
4673,2021-11-10,0.1273659912798153,0.1152395632738204,0
4674,2021-11-11,0.1876122082585278,0.11645950633951924,0
4675,2021-11-12,0.1791997948191844,0.11746042943874521,0
4676,2021-11-13,0.1654013849705052,0.11824290121004195,0
4677,2021-11-14,0.1619646063093101,0.1188100991891297,0
4678,2021-11-15,0.1064631956912028,0.11916756498743901,0
4679,2021-11-16,0.0291100282123621,0.11932288789353143,0
4680,2021-11-17,0.1139522954603744,0.11928533901955303,0
4681,2021-11-18,0.1710695050012824,0.11906548112533388,0
4682,2021-11-19,0.186458066170813,0.11867478001955636,0
4683,2021-11-20,0.0572967427545524,0.11812524194649383,0
4684,2021-11-21,0.1439856373429084,0.11742909784262494,0
4685,2021-11-22,0.109310079507566,0.11659855022033015,0
4686,2021-11-23,0.0340343677866119,0.11564559228642567,0
4687,2021-11-24,0.1263400872018466,0.1145819023907929,0
4688,2021-11-25,0.1573736855604001,0.11341881068527739,0
4689,2021-11-26,0.160194921774814,0.11216732954272782,0
4690,2021-11-27,0.1400359066427289,0.11083823529280018,0
4691,2021-11-28,0.141113105924596,0.10944218644917739,0
4692,2021-11-29,0.085637342908438,0.107989862908437,0
4693,2021-11-30,0.0264426776096435,0.10649211147663341,0
4694,2021-12-01,0.098948448320082,0.10496008524136294,0
4695,2021-12-02,0.1464221595280841,0.10340536734750777,0
4696,2021-12-03,0.136983842010772,0.1018400731798816,0
4697,2021-12-04,0.1159528084124134,0.10027692832464756,0
4698,2021-12-05,0.1145165427032572,0.09872932254310195,0
4699,2021-12-06,0.0717106950500128,0.09721134201425183,0
4700,2021-12-07,0.0186714542190305,0.09573778308724581,0
4701,2021-12-08,0.0836624775583483,0.09432415068159938,0
4702,2021-12-09,0.1218517568607335,0.09298664338159206,0
4703,2021-12-10,0.1135675814311361,0.09174212542156852,0
4704,2021-12-11,0.0973839446011797,0.09060808348057835,0
4705,2021-12-12,0.0989997435239805,0.08960256388427111,0
4706,2021-12-13,0.0599897409592203,0.08874408384542236,0
4707,2021-12-14,0.0116183636829956,0.08805150912070685,1
4708,2021-12-15,0.0787637855860477,0.08754389019968536,0
4709,2021-12-16,0.1197999487047961,0.08724025003961858,0
4710,2021-12-17,0.0965632213388048,0.08715931845164937,0
4711,2021-12-18,0.0968966401641446,0.08731921142729156,0
4712,2021-12-19,0.0894331879969222,0.08773705773754539,0
4713,2021-12-20,0.0496537573736855,0.0884285797027582,0
4714,2021-12-21,0.0718902282636573,0.08940763970935088,0
4715,2021-12-22,0.0094126699153629,0.09068576839744583,0
4716,2021-12-23,0.1083867658373942,0.09227169403032595,0
4717,2021-12-24,0.0982559630674532,0.09417089500479912,0
4718,2021-12-25,0.0831238779174147,0.09638519848264467,0
4719,2021-12-26,0.0838933059758912,0.0989124475458823,0
4720,2021-12-27,0.0038727878943318,0.10174625706423578,0
4721,2021-12-28,0.0143626570915619,0.10487587471089668,0
4722,2021-12-29,0.1061554244678122,0.10828615850150598,0
4723,2021-12-30,0.1479353680430879,0.11195767620200953,0
4724,2021-12-31,0.1528084124134393,0.11586692537967287,0
4725,2022-01-01,0.1427802000512952,0.11998666623600968,0
4726,2022-01-02,0.1357527571172095,0.12428635315367174,0
4727,2022-01-03,0.0105924596050269,0.12873264558117634,0
4728,2022-01-04,0.0282893049499871,0.13328997487898825,0
4729,2022-01-05,0.1499102333931777,0.1379211413731032,0
4730,2022-01-06,0.2202359579379328,0.14258791530116394,0
4731,2022-01-07,0.2323159784560143,0.14725161664294664,0
4732,2022-01-08,0.1003077712233906,0.15187365190238253,0
