,Date_reported,New_cases,SmoothedCases,cutDates
0,2020-01-03,0,0.00408913830678271,0
1,2020-01-04,0,0.004733393624530149,0
2,2020-01-05,0,0.005492883677179711,0
3,2020-01-06,0,0.00639325083009848,0
4,2020-01-07,0,0.007467043046662433,0
5,2020-01-08,0,0.00875570866183374,0
6,2020-01-09,0,0.010312149335147363,0
7,2020-01-10,0,0.012203972808978796,0
8,2020-01-11,0,0.014517617542777222,0
9,2020-01-12,0,0.01736355653349829,0
10,2020-01-13,0,0.020882827899339228,0
11,2020-01-14,0,0.025255185176042836,0
12,2020-01-15,0,0.030709210624007888,0
13,2020-01-16,0,0.037534789781419456,0
14,2020-01-17,0,0.04609840432212951,0
15,2020-01-18,0,0.05686176192629143,0
16,2020-01-19,0,0.07040434489016063,0
17,2020-01-20,0,0.08745052171435316,0
18,2020-01-21,0,0.10890192561982773,0
19,2020-01-22,0,0.13587585814228306,0
20,2020-01-23,0,0.169750521567596,0
21,2020-01-24,0,0.2122179175855835,0
22,2020-01-25,0,0.26534526748087445,0
23,2020-01-26,0,0.3316458075663886,0
24,2020-01-27,0,0.4141597883685078,0
25,2020-01-28,0,0.5165464531688434,0
26,2020-01-29,0,0.6431876867139816,0
27,2020-01-30,0,0.799303904013951,0
28,2020-01-31,0,0.9910825879581596,0
29,2020-02-01,0,1.2258196788249638,0
30,2020-02-02,0,1.51207376460385,0
31,2020-02-03,0,1.8598327145759053,0
32,2020-02-04,1,2.280692036411941,0
33,2020-02-05,0,2.788043816426587,0
34,2020-02-06,0,3.39727462187017,0
35,2020-02-07,0,4.1259702029984675,0
36,2020-02-08,0,4.994124232837122,0
37,2020-02-09,0,6.024347668265138,0
38,2020-02-10,0,7.242074614580033,0
39,2020-02-11,0,8.675759838027552,0
40,2020-02-12,0,10.357062311994738,0
41,2020-02-13,0,12.321008422358394,0
42,2020-02-14,0,14.606127720355634,0
43,2020-02-15,0,17.254553426678342,0
44,2020-02-16,0,20.3120792923382,0
45,2020-02-17,0,23.828163948423693,0
46,2020-02-18,0,27.855873569716067,0
47,2020-02-19,0,32.451753579900966,0
48,2020-02-20,0,37.67562028296265,0
49,2020-02-21,0,43.59026375896459,0
50,2020-02-22,0,50.26105415168992,0
51,2020-02-23,0,57.75544463302275,0
52,2020-02-24,0,66.14236587779119,0
53,2020-02-25,0,75.49150883433646,0
54,2020-02-26,0,85.87249492685581,0
55,2020-02-27,0,97.35393555497987,0
56,2020-02-28,0,110.00238582445137,0
57,2020-02-29,0,123.88120079035171,0
58,2020-03-01,0,139.0493060408364,0
59,2020-03-02,18,155.559898095013,0
60,2020-03-03,19,173.45909371616273,0
