,Date_reported,New_cases,SmoothedCases,cutDates
8991,2020-01-03,0,0.4160106443588444,0
8992,2020-01-04,0,0.4779026148881445,0
8993,2020-01-05,0,0.5506116277419306,0
8994,2020-01-06,0,0.6361373413726512,0
8995,2020-01-07,0,0.736834927823885,0
8996,2020-01-08,0,0.8554701656838709,0
8997,2020-01-09,0,0.9952805931742341,0
8998,2020-01-10,0,1.1600427067186108,0
8999,2020-01-11,0,1.3541449688419247,0
9000,2020-01-12,0,1.582666109128539,0
9001,2020-01-13,0,1.8514578589192747,0
9002,2020-01-14,0,2.167230852563579,0
9003,2020-01-15,0,2.537641956819537,0
9004,2020-01-16,0,2.971380761193709,0
9005,2020-01-17,0,3.4782523866933652,0
9006,2020-01-18,0,4.069253165772349,0
9007,2020-01-19,1,4.756635135980075,0
9008,2020-01-20,0,5.553954704576274,0
9009,2020-01-21,0,6.476100318222449,0
9010,2020-01-22,0,7.539293553368136,0
9011,2020-01-23,0,8.76105777550488,0
9012,2020-01-24,1,10.160148446908453,0
9013,2020-01-25,0,11.756439339121856,0
9014,2020-01-26,1,13.570759369488213,0
9015,2020-01-27,1,15.62467556295396,0
9016,2020-01-28,0,17.94021876102663,0
9017,2020-01-29,0,20.5395501632073,0
9018,2020-01-30,3,23.44456857793229,0
9019,2020-01-31,4,26.67646034543547,0
9020,2020-02-01,1,30.255196218868438,0
9021,2020-02-02,3,34.19898197788082,0
9022,2020-02-03,0,38.52367210889932,0
9023,2020-02-04,1,43.24215841320912,0
9024,2020-02-05,5,48.36374778326855,0
9025,2020-02-06,3,53.893545501345635,0
9026,2020-02-07,0,59.83186214624826,0
9027,2020-02-08,0,66.17366343478734,0
9028,2020-02-09,3,72.90808297866299,0
9029,2020-02-10,1,80.01801792644693,0
9030,2020-02-11,0,87.47982672803083,0
9031,2020-02-12,0,95.26314677467104,0
9032,2020-02-13,0,103.3308474292326,1
9033,2020-02-14,0,111.63913099619968,0
9034,2020-02-15,0,120.1377905482428,0
9035,2020-02-16,2,128.77062931518338,0
9036,2020-02-17,0,137.47604167101701,0
9037,2020-02-18,2,146.18775077093514,0
9038,2020-02-19,34,154.83569276134136,0
9039,2020-02-20,16,163.34703239726787,0
9040,2020-02-21,74,171.64729004939096,0
9041,2020-02-22,190,179.6615556656254,0
9042,2020-02-23,210,187.3157614624846,0
9043,2020-02-24,207,194.53798213606225,0
9044,2020-02-25,130,201.25972935413805,0
9045,2020-02-26,253,207.4172063388956,0
9046,2020-02-27,449,212.9524885528773,0
9047,2020-02-28,427,217.81459789157228,0
9048,2020-02-29,909,221.96044034696357,0
9049,2020-03-01,595,225.3555807688835,0
9050,2020-03-02,686,227.97483299697706,0
9051,2020-03-03,600,229.80264910190095,0
9052,2020-03-04,516,230.83329755788412,0
9053,2020-03-05,438,231.0708266380181,0
9054,2020-03-06,518,230.52881592766946,0
9055,2020-03-07,483,229.22992533201835,0
9056,2020-03-08,367,227.20525705783461,0
9057,2020-03-09,248,224.4935515412211,0
9058,2020-03-10,131,221.14024296453408,0
9059,2020-03-11,242,217.19640368729156,0
9060,2020-03-12,114,212.71760948331325,0
9061,2020-03-13,110,207.762758855906,0
9062,2020-03-14,107,202.39287987383466,0
9063,2020-03-15,76,196.6699569649181,0
9064,2020-03-16,74,190.6558080026865,0
9065,2020-03-17,84,184.4110389499967,0
9066,2020-03-18,93,177.99409944371172,0
9067,2020-03-19,152,171.4604582058577,0
9068,2020-03-20,87,164.86191225580194,0
9069,2020-03-21,147,158.2460387886253,0
9070,2020-03-22,98,151.6557934873087,0
9071,2020-03-23,64,145.12925414806128,0
9072,2020-03-24,76,138.69950399527707,0
9073,2020-03-25,100,132.39464509341994,0
9074,2020-03-26,104,126.23792894283824,0
9075,2020-03-27,91,120.24798875443327,0
9076,2020-03-28,146,114.43915607668214,0
9077,2020-03-29,105,108.82184340420844,0
9078,2020-03-30,78,103.40297410299385,1
9079,2020-03-31,125,98.18644138720643,0
9080,2020-04-01,101,93.17357909603949,0
9081,2020-04-02,89,88.36362854714034,0
9082,2020-04-03,86,83.75418767521641,0
9083,2020-04-04,94,79.34163088338522,0
9084,2020-04-05,81,75.12149042386449,0
9085,2020-04-06,47,71.08879257199405,0
9086,2020-04-07,47,67.23834426138548,0
9087,2020-04-08,53,63.56496811947771,0
9088,2020-04-09,39,60.0636859089652,0
9089,2020-04-10,27,56.72985218567324,0
9090,2020-04-11,30,53.559241489355415,0
9091,2020-04-12,32,50.54809356965938,0
9092,2020-04-13,25,47.69312201022086,0
9093,2020-04-14,27,44.9914921587315,0
9094,2020-04-15,27,42.44077452100416,0
9095,2020-04-16,22,40.038879763001596,0
9096,2020-04-17,22,37.78398122367867,0
9097,2020-04-18,18,35.67443041461509,0
9098,2020-04-19,8,33.70867041278072,0
9099,2020-04-20,13,31.885151382936098,0
9100,2020-04-21,9,30.20225173643936,0
9101,2020-04-22,11,28.658207680271886,0
9102,2020-04-23,8,27.251053165904548,0
9103,2020-04-24,6,25.978571538919503,0
9104,2020-04-25,10,24.838259538234524,0
9105,2020-04-26,10,23.827303714003573,0
9106,2020-04-27,10,22.942568836225185,0
9107,2020-04-28,14,22.180597457499022,0
9108,2020-04-29,9,21.53761947483283,0
9109,2020-04-30,4,21.009570305091586,0
9110,2020-05-01,9,20.59211614203098,0
9111,2020-05-02,6,20.280684693228302,0
9112,2020-05-03,13,20.070499794502854,0
9113,2020-05-04,8,19.956618358542357,0
9114,2020-05-05,3,19.93396822383646,0
9115,2020-05-06,2,19.997385619896786,0
